a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,1.000000000000001e-08,0.0,-1.0974305808127658e-06,0.0,0.0,-2.2359027525205677e-06,0.0
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000235129e-05,-6.132450934609914e-14,9.549779157596595e-09,4.888357461575956e-13,-1.1036872474723042e-06,0.0,0.0,-2.2296460859394053e-06,0.0
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000943812e-05,-1.2329735824740745e-13,9.119828192178282e-09,9.658226768498109e-13,-1.1099669616853692e-06,0.0,0.0,-2.223366371962568e-06,0.0
0.00010233126440056487,9771.184540646407,0.0001,1.000000000213109e-05,-1.8593341482032328e-13,8.709234511727041e-09,1.431326709070791e-12,-1.1162696647301762e-06,0.0,0.0,-2.2170636693135205e-06,0.0
0.0001031203678861276,9696.405279859619,0.0001,1.0000000003802113e-05,-2.492477786971078e-13,8.31712661101706e-09,1.885701297692432e-12,-1.1225952960925976e-06,0.0,0.0,-2.2107380385081067e-06,0.0
0.00010391555635768725,9622.198249142839,0.0001,1.0000000005962152e-05,-3.1325575472449507e-13,7.942672221801174e-09,2.3292875668044644e-12,-1.1289437934594252e-06,0.0,0.0,-2.2043895418612924e-06,0.0
0.00010471687673818289,9548.559069644887,0.0001,1.0000000008616594e-05,-3.7797285568317154e-13,7.585076546280697e-09,2.7624146597304442e-12,-1.135315092711856e-06,0.0,0.0,-2.1980182434936755e-06,0.0
0.00010552437631238814,9475.483396022726,0.0001,1.0000000011770945e-05,-4.4341480502704595e-13,7.243580570108055e-09,3.1854000775655614e-12,-1.1417091279192084e-06,0.0,0.0,-2.1916242093377734e-06,0.0
0.00010633810272970286,9402.966916184929,0.0001,1.0000000015430835e-05,-5.095975396423762e-13,6.917459451340772e-09,3.5985500065805245e-12,-1.1481258313329007e-06,0.0,0.0,-2.1852075071440444e-06,0.0
0.00010715810400696326,9331.00535103737,0.0001,1.0000000019602019e-05,-5.765372126262827e-13,6.606020981929281e-09,4.00215963482174e-12,-1.1545651333806475e-06,0.0,0.0,-2.178768206486692e-06,0.0
0.00010798442853127686,9259.594454230572,0.0001,1.000000002429037e-05,-6.442501960850179e-13,6.308604118470537e-09,4.396513458233195e-12,-1.1610269626609277e-06,0.0,0.0,-2.1723063787691957e-06,0.0
0.00010881712506287623,9188.730011909287,0.0001,1.0000000029501894e-05,-7.127530839513959e-13,6.024577579111334e-09,4.781885576609363e-12,-1.1675112459376863e-06,0.0,0.0,-2.1658220972296117e-06,0.0
0.00010965624273799758,9118.407842463715,0.0001,1.0000000035242724e-05,-7.820626948217506e-13,5.753338503620901e-09,5.15853997968474e-12,-1.1740179081353076e-06,0.0,0.0,-2.159315436945601e-06,0.0
0.00011050183107177965,9048.623796282807,0.0001,1.0000000041519122e-05,-8.521960748119235e-13,5.494311173790513e-09,5.526730823651058e-12,-1.180546872333836e-06,0.0,0.0,-2.1527864748392045e-06,0.0
0.00011135393996118493,8979.373755509449,0.0001,1.0000000048337481e-05,-9.231705004323021e-13,5.246945791443335e-09,5.8867026983872756e-12,-1.1870980597644605e-06,0.0,0.0,-2.1462352896813663e-06,0.0
0.00011221261968794542,8910.65363379736,0.0001,1.000000005570433e-05,-9.950034814819588e-13,5.010717311460233e-09,6.238690885678619e-12,-1.1936713898052801e-06,0.0,0.0,-2.139661962096163e-06,0.0
0.00011307792092152807,8842.459376070094,0.0001,1.000000006362633e-05,-1.0677127639613427e-12,4.7851243273460445e-09,6.5829216086893575e-12,-1.2002667799773151e-06,0.0,0.0,-2.1330665745647953e-06,0.0
0.00011394989472212632,8774.786958281622,0.0001,1.0000000072110286e-05,-1.1413163330038938e-12,4.569688006969105e-09,6.919612272950439e-12,-1.206884145940819e-06,0.0,0.0,-2.126449211429276e-06,0.0
0.00011482859254367144,8707.632387179015,0.0001,1.0000000081163133e-05,-1.2158324158259124e-12,4.3639510762168314e-09,7.248971699109886e-12,-1.213523401491841e-06,0.0,0.0,-2.11980995889587e-06,0.0
