a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,0.0,nan,-1.085247332403759e-06,0.0,0.0,-2.2480860009295748e-06,0.0
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000233247e-05,-6.083438301889443e-14,0.0,nan,-1.091453965998486e-06,0.0,0.0,-2.241879367412596e-06,0.0
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000936275e-05,-1.223146746509278e-13,0.0,nan,-1.0976836850055958e-06,0.0,0.0,-2.235649648639829e-06,0.0
0.00010233126440056487,9771.184540646407,0.0001,1.0000000002114104e-05,-1.8445570357290154e-13,0.0,nan,-1.1039364336303016e-06,0.0,0.0,-2.2293969004077333e-06,0.0
0.0001031203678861276,9696.405279859619,0.0001,1.0000000003771866e-05,-2.4727253015646967e-13,0.0,nan,-1.1102121543004547e-06,0.0,0.0,-2.2231211802901673e-06,0.0
0.00010391555635768725,9622.198249142839,0.0001,1.0000000005914812e-05,-3.1078042059149544e-13,0.0,nan,-1.1165107876594635e-06,0.0,0.0,-2.2168225476454737e-06,0.0
0.00010471687673818289,9548.559069644887,0.0001,1.000000000854831e-05,-3.74994849630937e-13,0.0,nan,-1.1228322725594314e-06,0.0,0.0,-2.2105010636233387e-06,0.0
0.00010552437631238814,9475.483396022726,0.0001,1.0000000011677846e-05,-4.3993150335611805e-13,0.0,nan,-1.1291765460545148e-06,0.0,0.0,-2.204156791171434e-06,0.0
0.00010633810272970286,9402.966916184929,0.0001,1.000000001530903e-05,-5.056062819624539e-13,0.0,nan,-1.1355435433945402e-06,0.0,0.0,-2.1977897950418035e-06,0.0
0.00010715810400696326,9331.00535103737,0.0001,1.0000000019447594e-05,-5.720353025651725e-13,0.0,nan,-1.141933198018829e-06,0.0,0.0,-2.191400141797036e-06,0.0
0.00010798442853127686,9259.594454230572,0.0001,1.0000000024099394e-05,-6.392349020254021e-13,0.0,nan,-1.1483454415502945e-06,0.0,0.0,-2.18498789981617e-06,0.0
0.00010881712506287623,9188.730011909287,0.0001,1.0000000029270412e-05,-7.072216397960421e-13,0.0,nan,-1.1547802037897553e-06,0.0,0.0,-2.1785531393003817e-06,0.0
0.00010965624273799758,9118.407842463715,0.0001,1.000000003496676e-05,-7.760123007877842e-13,0.0,nan,-1.1612374127105249e-06,0.0,0.0,-2.1720959322783947e-06,0.0
0.00011050183107177965,9048.623796282807,0.0001,1.0000000041194677e-05,-8.456238982547981e-13,0.0,nan,-1.1677169944532345e-06,0.0,0.0,-2.165616352611658e-06,0.0
0.00011135393996118493,8979.373755509449,0.0001,1.0000000047960538e-05,-9.160736767001064e-13,0.0,nan,-1.1742188733209176e-06,0.0,0.0,-2.159114475999262e-06,0.0
0.00011221261968794542,8910.65363379736,0.0001,1.0000000055270847e-05,-9.87379114800698e-13,0.0,nan,-1.180742971774368e-06,0.0,0.0,-2.1525903799825814e-06,0.0
0.00011307792092152807,8842.459376070094,0.0001,1.0000000063132245e-05,-1.0595579283518477e-12,0.0,nan,-1.187289210427736e-06,0.0,0.0,-2.146044143949679e-06,0.0
0.00011394989472212632,8774.786958281622,0.0001,1.000000007155151e-05,-1.1326280732310168e-12,0.0,nan,-1.1938575080444247e-06,0.0,0.0,-2.139475849139412e-06,0.0
0.00011482859254367144,8707.632387179015,0.0001,1.0000000080535558e-05,-1.2066077483806657e-12,0.0,nan,-1.2004477815332201e-06,0.0,0.0,-2.132885578645299e-06,0.0
0.00011571406623687046,8640.991700066676,0.0001,1.0000000090091447e-05,-1.2815153988103674e-12,0.0,nan,-1.2070599459447354e-06,0.0,0.0,-2.12627341741908e-06,0.0
0.0001166063680522641,8574.860964572625,0.0001,1.0000000100226377e-05,-1.3573697186175373e-12,0.0,nan,-1.2136939144680944e-06,0.0,0.0,-2.1196394522740316e-06,0.0
0.00011750555064331143,8509.236278416362,0.0001,1.0000000110947693e-05,-1.4341896540271494e-12,0.0,nan,-1.2203495984279305e-06,0.0,0.0,-2.112983771887967e-06,0.0
0.00011841166706949636,8444.113769178633,0.0001,1.0000000122262886e-05,-1.511994406449852e-12,0.0,nan,-1.227026907281647e-06,0.0,0.0,-2.1063064668059815e-06,0.0
0.00011932477079945786,8379.48959407298,0.0001,1.0000000134179595e-05,-1.5908034355584779e-12,0.0,nan,-1.2337257486169705e-06,0.0,0.0,-2.0996076294428947e-06,0.0
0.00012024491571414658,8315.359939718865,0.0001,1.000000014670561e-05,-1.6706364623829711e-12,0.0,nan,-1.240446028149808e-06,0.0,0.0,-2.092887354085395e-06,0.0
