a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,0.0,nan,-1.0974305808127648e-06,0.0,0.0,-2.235902752520569e-06,0.0
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000235129e-05,-6.132450934609908e-14,0.0,nan,-1.1036872474723034e-06,0.0,0.0,-2.229646085939406e-06,0.0
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000943812e-05,-1.2329735824740735e-13,0.0,nan,-1.1099669616853683e-06,0.0,0.0,-2.223366371962569e-06,0.0
0.00010233126440056487,9771.184540646407,0.0001,1.000000000213109e-05,-1.8593341482032313e-13,0.0,nan,-1.1162696647301753e-06,0.0,0.0,-2.2170636693135214e-06,0.0
0.0001031203678861276,9696.405279859619,0.0001,1.0000000003802113e-05,-2.492477786971076e-13,0.0,nan,-1.1225952960925967e-06,0.0,0.0,-2.2107380385081075e-06,0.0
0.00010391555635768725,9622.198249142839,0.0001,1.0000000005962152e-05,-3.132557547244948e-13,0.0,nan,-1.1289437934594244e-06,0.0,0.0,-2.2043895418612933e-06,0.0
0.00010471687673818289,9548.559069644887,0.0001,1.0000000008616594e-05,-3.7797285568317124e-13,0.0,nan,-1.1353150927118552e-06,0.0,0.0,-2.1980182434936764e-06,0.0
0.00010552437631238814,9475.483396022726,0.0001,1.0000000011770945e-05,-4.434148050270456e-13,0.0,nan,-1.1417091279192075e-06,0.0,0.0,-2.1916242093377742e-06,0.0
0.00010633810272970286,9402.966916184929,0.0001,1.0000000015430835e-05,-5.095975396423758e-13,0.0,nan,-1.1481258313329e-06,0.0,0.0,-2.1852075071440452e-06,0.0
0.00010715810400696326,9331.00535103737,0.0001,1.0000000019602019e-05,-5.765372126262823e-13,0.0,nan,-1.1545651333806466e-06,0.0,0.0,-2.1787682064866927e-06,0.0
0.00010798442853127686,9259.594454230572,0.0001,1.000000002429037e-05,-6.442501960850174e-13,0.0,nan,-1.1610269626609268e-06,0.0,0.0,-2.1723063787691965e-06,0.0
0.00010881712506287623,9188.730011909287,0.0001,1.0000000029501894e-05,-7.127530839513953e-13,0.0,nan,-1.1675112459376855e-06,0.0,0.0,-2.1658220972296125e-06,0.0
0.00010965624273799758,9118.407842463715,0.0001,1.0000000035242724e-05,-7.8206269482175e-13,0.0,nan,-1.1740179081353068e-06,0.0,0.0,-2.1593154369456016e-06,0.0
0.00011050183107177965,9048.623796282807,0.0001,1.0000000041519122e-05,-8.521960748119228e-13,0.0,nan,-1.1805468723338351e-06,0.0,0.0,-2.1527864748392053e-06,0.0
0.00011135393996118493,8979.373755509449,0.0001,1.0000000048337481e-05,-9.231705004323013e-13,0.0,nan,-1.1870980597644596e-06,0.0,0.0,-2.146235289681367e-06,0.0
0.00011221261968794542,8910.65363379736,0.0001,1.000000005570433e-05,-9.95003481481958e-13,0.0,nan,-1.1936713898052793e-06,0.0,0.0,-2.139661962096164e-06,0.0
0.00011307792092152807,8842.459376070094,0.0001,1.000000006362633e-05,-1.0677127639613419e-12,0.0,nan,-1.2002667799773143e-06,0.0,0.0,-2.133066574564796e-06,0.0
0.00011394989472212632,8774.786958281622,0.0001,1.0000000072110286e-05,-1.141316333003893e-12,0.0,nan,-1.2068841459408184e-06,0.0,0.0,-2.1264492114292767e-06,0.0
0.00011482859254367144,8707.632387179015,0.0001,1.0000000081163133e-05,-1.2158324158259115e-12,0.0,nan,-1.2135234014918402e-06,0.0,0.0,-2.1198099588958707e-06,0.0
0.00011571406623687046,8640.991700066676,0.0001,1.0000000090791953e-05,-1.2912794846950665e-12,0.0,nan,-1.2201844585590938e-06,0.0,0.0,-2.113148905038224e-06,0.0
0.0001166063680522641,8574.860964572625,0.0001,1.0000000101003969e-05,-1.367676259916839e-12,0.0,nan,-1.2268672272010838e-06,0.0,0.0,-2.106466139800239e-06,0.0
