a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,1.000000000000001e-08,0.0,-1.0791924779993277e-06,0.0,0.0,-2.254140855334006e-06,0.0
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000232306e-05,-6.058920970877011e-14,9.549779157584e-09,4.921649278076183e-13,-1.0853740840738295e-06,0.0,0.0,-2.247959249336939e-06,0.0
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000932506e-05,-1.2182308657114836e-13,9.11982819212868e-09,9.724779398455202e-13,-1.0915787924439558e-06,0.0,0.0,-2.2417545412002128e-06,0.0
0.00010233126440056487,9771.184540646407,0.0001,1.0000000002105608e-05,-1.837164389241086e-13,8.709234511617132e-09,1.4413066540705384e-12,-1.0978065487652243e-06,0.0,0.0,-2.2355267852699783e-06,0.0
0.0001031203678861276,9696.405279859619,0.0001,1.0000000003756736e-05,-2.462843068759863e-13,8.3171266108246e-09,1.8990062087258675e-12,-1.1040572969234752e-06,0.0,0.0,-2.229276037662104e-06,0.0
0.00010391555635768725,9622.198249142839,0.0001,1.000000000589113e-05,-3.0954193664114764e-13,7.942672221504911e-09,2.345919394818408e-12,-1.110330979027623e-06,0.0,0.0,-2.2230023562694202e-06,0.0
0.00010471687673818289,9548.559069644887,0.0001,1.0000000008514149e-05,-3.7350478329739466e-13,7.585076545860315e-09,2.7823770067856986e-12,-1.1166275354026253e-06,0.0,0.0,-2.2167058007687575e-06,0.0
0.00010552437631238814,9475.483396022726,0.0001,1.000000001163127e-05,-4.381885135640535e-13,7.2435805695441194e-09,3.2086981816692604e-12,-1.1229469045826655e-06,0.0,0.0,-2.2103864326277572e-06,0.0
0.00010633810272970286,9402.966916184929,0.0001,1.0000000015248088e-05,-5.036090086008169e-13,6.917459450614679e-09,3.625190727138885e-12,-1.1292890233045937e-06,0.0,0.0,-2.204044315111436e-06,0.0
0.00010715810400696326,9331.00535103737,0.0001,1.0000000019370328e-05,-5.697823668268851e-13,6.606020981023204e-09,4.032151438698351e-12,-1.1356538265015725e-06,0.0,0.0,-2.1976795132885365e-06,0.0
0.00010798442853127686,9259.594454230572,0.0001,1.0000000024003835e-05,-6.36724906760783e-13,6.308604117367386e-09,4.4298664063982904e-12,-1.1420412472969889e-06,0.0,0.0,-2.191292094037623e-06,0.0
0.00010881712506287623,9188.730011909287,0.0001,1.000000002915458e-05,-7.044531698802685e-13,6.024577577794704e-09,4.818611311365753e-12,-1.1484512169985815e-06,0.0,0.0,-2.1848821260529453e-06,0.0
0.00010965624273799758,9118.407842463715,0.0001,1.0000000034828664e-05,-7.72983923502706e-13,5.753338502075034e-09,5.198651712456347e-12,-1.1548836650928406e-06,0.0,0.0,-2.178449679850047e-06,0.0
0.00011050183107177965,9048.623796282807,0.0001,1.0000000041032316e-05,-8.423341636854179e-13,5.494311172000254e-09,5.5702433233202246e-12,-1.161338519239639e-06,0.0,0.0,-2.171994827771133e-06,0.0
0.00011135393996118493,8979.373755509449,0.0001,1.0000000047771898e-05,-9.125211181460478e-13,5.246945789394096e-09,5.933632280167306e-12,-1.167815705267117e-06,0.0,0.0,-2.1655176439901824e-06,0.0
0.00011221261968794542,8910.65363379736,0.0001,1.0000000055053903e-05,-9.835622492029854e-13,5.010717309137953e-09,6.289055400508195e-12,-1.1743151471668449e-06,0.0,0.0,-2.15901820451779e-06,0.0
0.00011307792092152807,8842.459376070094,0.0001,1.0000000062884962e-05,-1.0554752567353235e-12,4.7851243247371566e-09,6.6367404331357185e-12,-1.180836767089216e-06,0.0,0.0,-2.152496587205771e-06,0.0
0.00011394989472212632,8774.786958281622,0.0001,1.0000000071271838e-05,-1.1282780811627234e-12,4.569688004060503e-09,6.976906299608471e-12,-1.187380485339133e-06,0.0,0.0,-2.1459528717514797e-06,0.0
0.00011482859254367144,8707.632387179015,0.0001,1.000000008022144e-05,-1.2019889064445213e-12,4.363951072995833e-09,7.309763327484384e-12,-1.1939462203719371e-06,0.0,0.0,-2.1393871397018763e-06,0.0
0.00011571406623687046,8640.991700066676,0.0001,1.000000008974081e-05,-1.2766261630984743e-12,4.167476844862767e-09,7.635513475549836e-12,-1.2005338887896347e-06,0.0,0.0,-2.132799474457302e-06,0.0
0.0001166063680522641,8574.860964572625,0.0001,1.000000009983714e-05,-1.3522085312384608e-12,3.979848293524049e-09,7.954350551277154e-12,-1.207143405337368e-06,0.0,0.0,-2.1261899612750117e-06,0.0
0.00011750555064331143,8509.236278416362,0.0001,1.000000011051776e-05,-1.4287549436315057e-12,3.800667168226671e-09,8.266460420740823e-12,-1.2137746829001974e-06,0.0,0.0,-2.119558687272389e-06,0.0
0.00011841166706949636,8444.113769178633,0.0001,1.0000000121790149e-05,-1.5062845887735485e-12,3.629553148295141e-09,8.57202121121143e-12,-1.2204276325001415e-06,0.0,0.0,-2.1129057414299083e-06,0.0
0.00011932477079945786,8379.48959407298,0.0001,1.0000000133661934e-05,-1.5848169139839446e-12,3.4661430358821937e-09,8.871203506642032e-12,-1.2271021632935035e-06,0.0,0.0,-2.1062312145938076e-06,0.0
0.00012024491571414658,8315.359939718865,0.0001,1.0000000146140894e-05,-1.6643716285187391e-12,3.3100899850631684e-09,9.164170536255056e-12,-1.2337981825685085e-06,0.0,0.0,-2.099535199478456e-06,0.0
