a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,0.0,nan,-1.0791925034045279e-06,0.0,0.0,-2.254140829928806e-06,nan
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000232901e-05,-6.082143998128157e-14,0.0,nan,-1.0853741095843314e-06,0.0,0.0,-2.2479592238266354e-06,nan
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000937272e-05,-1.227549791691096e-13,0.0,nan,-1.0915788180600825e-06,0.0,0.0,-2.2417545155856747e-06,nan
0.00010233126440056487,9771.184540646407,0.0001,1.0000000002121729e-05,-1.8581996149614785e-13,0.0,nan,-1.0978065744876955e-06,0.0,0.0,-2.2355267595528806e-06,nan
0.0001031203678861276,9696.405279859619,0.0001,1.000000000379504e-05,-2.500360647360033e-13,0.0,nan,-1.1040573227534203e-06,0.0,0.0,-2.2292760118449267e-06,nan
0.00010391555635768725,9622.198249142839,0.0001,1.0000000005966125e-05,-3.154232761983711e-13,0.0,nan,-1.110331004966594e-06,0.0,0.0,-2.2230023303554476e-06,nan
0.00010471687673818289,9548.559069644887,0.0001,1.0000000008644055e-05,-3.8200189680836084e-13,0.0,nan,-1.1166275614526103e-06,0.0,0.0,-2.2167057747620746e-06,nan
0.00010552437631238814,9475.483396022726,0.0001,1.0000000011838064e-05,-4.4979254522271617e-13,0.0,nan,-1.1229469307461031e-06,0.0,0.0,-2.2103864065332514e-06,nan
0.00010633810272970286,9402.966916184929,0.0001,1.0000000015557541e-05,-5.188161619830894e-13,0.0,nan,-1.129289049584387e-06,0.0,0.0,-2.2040442889347933e-06,nan
0.00010715810400696326,9331.00535103737,0.0001,1.000000001981204e-05,-5.89094013705975e-13,0.0,nan,-1.135653852901103e-06,0.0,0.0,-2.1976794870362437e-06,nan
0.00010798442853127686,9259.594454230572,0.0001,1.0000000024611278e-05,-6.606476973097799e-13,0.0,nan,-1.142041273820131e-06,0.0,0.0,-2.1912920677169615e-06,nan
0.00010881712506287623,9188.730011909287,0.0001,1.0000000029965138e-05,-7.334991442784996e-13,0.0,nan,-1.1484512436497183e-06,0.0,0.0,-2.1848820996719944e-06,nan
0.00010965624273799758,9118.407842463715,0.0001,1.0000000035883676e-05,-8.076706249624719e-13,0.0,nan,-1.154883691876879e-06,0.0,0.0,-2.1784496534176798e-06,nan
0.00011050183107177965,9048.623796282807,0.0001,1.0000000042377118e-05,-8.831847529157761e-13,0.0,nan,-1.161338546162024e-06,0.0,0.0,-2.1719948012970157e-06,nan
0.00011135393996118493,8979.373755509449,0.0001,1.0000000049455868e-05,-9.600644892703824e-13,0.0,nan,-1.16781573233385e-06,0.0,0.0,-2.1655176174847727e-06,nan
0.00011221261968794542,8910.65363379736,0.0001,1.0000000057130501e-05,-1.0383331471471963e-12,0.0,nan,-1.1743151743844984e-06,0.0,0.0,-2.1590181779923353e-06,nan
0.00011307792092152807,8842.459376070094,0.0001,1.0000000065411781e-05,-1.1180143961034962e-12,0.0,nan,-1.1808367944649502e-06,0.0,0.0,-2.15249656067231e-06,nan
0.00011394989472212632,8774.786958281622,0.0001,1.0000000074310649e-05,-1.1991322666172518e-12,0.0,nan,-1.1873805128807138e-06,0.0,0.0,-2.1459528452228355e-06,nan
0.00011482859254367144,8707.632387179015,0.0001,1.0000000083838234e-05,-1.281711154607672e-12,0.0,nan,-1.1939462480877534e-06,0.0,0.0,-2.1393871131916577e-06,nan
0.00011571406623687046,8640.991700066676,0.0001,1.0000000094005855e-05,-1.3657758259925031e-12,0.0,nan,-1.2005339166887142e-06,0.0,0.0,-2.132799447979904e-06,nan
0.0001166063680522641,8574.860964572625,0.0001,1.0000000104825022e-05,-1.4513514212813862e-12,0.0,nan,-1.2071434334293978e-06,0.0,0.0,-2.1261899348456093e-06,nan
0.00011750555064331143,8509.236278416362,0.0001,1.0000000116307438e-05,-1.538463460205763e-12,0.0,nan,-1.2137747111955407e-06,0.0,0.0,-2.119558660906939e-06,nan
0.00011841166706949636,8444.113769178633,0.0001,1.0000000128465005e-05,-1.6271378463847676e-12,0.0,nan,-1.2204276610098568e-06,0.0,0.0,-2.1129057151451452e-06,nan
0.00011932477079945786,8379.48959407298,0.0001,1.0000000141309826e-05,-1.7174008720271588e-12,0.0,nan,-1.227102192029365e-06,0.0,0.0,-2.106231188407244e-06,nan
0.00012024491571414658,8315.359939718865,0.0001,1.0000000154854207e-05,-1.80927922266941e-12,0.0,nan,-1.2337982115430232e-06,0.0,0.0,-2.0995351734083787e-06,nan
0.00012117215611000261,8251.721021916777,0.0001,1.0000000169110659e-05,-1.9027999819493086e-12,0.0,nan,-1.2405156249696257e-06,0.0,0.0,-2.092817764733927e-06,nan
0.00012210654670216113,8188.569085424813,0.0001,1.0000000184091904e-05,-1.9979906364155743e-12,0.0,nan,-1.2472543358560267e-06,0.0,0.0,-2.0860790588412747e-06,nan
0.0001230481426276794,8125.900403737198,0.0001,1.0000000199810875e-05,-2.0948790803726826e-12,0.0,nan,-1.2540142458756297e-06,0.0,0.0,-2.0793191540613285e-06,nan
0.00012399699944879165,8063.711278864296,0.0001,1.0000000216280724e-05,-2.193493620761412e-12,0.0,nan,-1.2607952548272048e-06,0.0,0.0,-2.0725381505997033e-06,nan
0.0001249531731561874,8001.99804111443,0.0001,1.0000000233514821e-05,-2.2938629820744284e-12,0.0,nan,-1.2675972606339948e-06,0.0,0.0,-2.0657361505376123e-06,nan
0.00012591672017231442,7940.757048877391,0.0001,1.0000000251526758e-05,-2.3960163113069297e-12,0.0,nan,-1.2744201593431229e-06,0.0,0.0,-2.058913257832463e-06,nan
0.00012688769735470985,7879.984688409446,0.0001,1.000000027033035e-05,-2.4999831829424467e-12,0.0,nan,-1.281263845125332e-06,0.0,0.0,-2.0520695783181182e-06,nan
0.00012786616199935346,7819.67737362021,0.0001,1.0000000289939645e-05,-2.60579360397302e-12,0.0,nan,-1.2881282102750084e-06,0.0,0.0,-2.045205219704873e-06,nan
0.00012885217184405037,7759.831545860932,0.0001,1.0000000310368919e-05,-2.713478018954308e-12,0.0,nan,-1.2950131452105426e-06,0.0,0.0,-2.0383202915790974e-06,nan
0.00012984578507183636,7700.443673714602,0.0001,1.0000000331632688e-05,-2.8230673150946552e-12,0.0,nan,-1.3019185384749929e-06,0.0,0.0,-2.03141490540257e-06,nan
0.00013084706031441263,7641.510252787478,0.0001,1.0000000353745705e-05,-2.934592827378675e-12,0.0,nan,-1.3088442767370791e-06,0.0,0.0,-2.024489174511489e-06,nan
0.00013185605665560506,7583.0278055023355,0.0001,1.0000000376722963e-05,-3.04808634372454e-12,0.0,nan,-1.3157902447924929e-06,0.0,0.0,-2.0175432141151613e-06,nan
0.0001328728336348497,7524.99288089331,0.0001,1.0000000400579705e-05,-3.1635801101749716e-12,0.0,nan,-1.322756325565525e-06,0.0,0.0,-2.0105771412943764e-06,nan
0.0001338974512507081,7467.40205440215,0.0001,1.000000042533142e-05,-3.2811068361220033e-12,0.0,nan,-1.3297424001110475e-06,0.0,0.0,-2.003591074999426e-06,nan
0.00013492996996440545,7410.251927676262,0.0001,1.0000000450993854e-05,-3.400699699564603e-12,0.0,nan,-1.3367483476167831e-06,0.0,0.0,-1.996585136047835e-06,nan
0.00013597045070340064,7353.5391283680565,0.0001,1.0000000477583006e-05,-3.522392352399759e-12,0.0,nan,-1.3437740454059513e-06,0.0,0.0,-1.9895594471217173e-06,nan
0.00013701895486497917,7297.260309936076,0.0001,1.0000000505115136e-05,-3.646218925745901e-12,0.0,nan,-1.350819368940204e-06,0.0,0.0,-1.982514132764841e-06,nan
0.00013807554431987816,7241.412151447403,0.0001,1.000000053360677e-05,-3.77221403529925e-12,0.0,nan,-1.3578841918229386e-06,0.0,0.0,-1.975449319379318e-06,nan
0.00013914028141593626,7185.991357381761,0.0001,1.0000000563074699e-05,-3.90041278672216e-12,0.0,nan,-1.364968385802914e-06,0.0,0.0,-1.9683651352219857e-06,nan
0.0001402132289817721,7130.994657437075,0.0001,1.0000000593535987e-05,-4.030850781063437e-12,0.0,nan,-1.372071820778219e-06,0.0,0.0,-1.9612617104004433e-06,nan
