a,z,k_h_Mpc,delta_A,theta_A,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00013701895486497917,7297.260309936076,0.0001,1.0000000510730102e-05,-3.684837995139617e-12,-1.3720415058019545e-06,0.0,0.0,-1.961291997774746e-06,0.0
0.00013807554431987816,7241.412151447403,0.0001,1.0000000539522885e-05,-3.8120037964763e-12,-1.379175372541976e-06,0.0,0.0,-1.954158140632319e-06,0.0
0.00013914028141593626,7185.991357381761,0.0001,1.0000000569300999e-05,-3.941384550093764e-12,-1.3863283639710469e-06,0.0,0.0,-1.947005159129286e-06,0.0
0.0001402132289817721,7130.994657437075,0.0001,1.0000000600081597e-05,-4.073015854860758e-12,-1.3935003451967568e-06,0.0,0.0,-1.9398331881637757e-06,0.0
0.00014129445033049352,7076.418806336405,0.0001,1.0000000631882104e-05,-4.206933806791577e-12,-1.400691179485788e-06,0.0,0.0,-1.932642364474913e-06,0.0
0.00014238400926343137,7022.260583636557,0.0001,1.0000000664720226e-05,-4.343175004422269e-12,-1.4079007282693812e-06,0.0,0.0,-1.9254328266373606e-06,0.0
0.00014348197007390656,6968.51679353794,0.0001,1.0000000698613953e-05,-4.4817765542167575e-12,-1.4151288511491836e-06,0.0,0.0,-1.9182047150554675e-06,0.0
0.00014458839755102174,6915.184264696095,0.0001,1.0000000733581558e-05,-4.622776076001616e-12,-1.4223754059034142e-06,0.0,0.0,-1.9109581719571053e-06,0.0
0.00014570335698348635,6862.259850034461,0.0001,1.000000076964161e-05,-4.766211708430123e-12,-1.4296402484934057e-06,0.0,0.0,-1.9036933413871309e-06,0.0
0.0001468269141634683,6809.740426558716,0.0001,1.000000080681297e-05,-4.912122114474511e-12,-1.4369232330704853e-06,0.0,0.0,-1.8964103692005043e-06,0.0
0.00014795913539047555,6757.622895172529,0.0001,1.0000000845114796e-05,-5.060546486946358e-12,-1.4442242119831962e-06,0.0,0.0,-1.8891094030550694e-06,0.0
0.0001491000874752702,6705.904180494598,0.0001,1.0000000884566555e-05,-5.2115245540452195e-12,-1.4515430357849043e-06,0.0,0.0,-1.8817905924039476e-06,0.0
0.0001502498377438088,6654.581230677277,0.0001,1.0000000925188017e-05,-5.3650965849342104e-12,-1.4588795532417222e-06,0.0,0.0,-1.874454088487617e-06,0.0
0.00015140845404121715,6603.65101722639,0.0001,1.0000000966999266e-05,-5.521303395343314e-12,-1.466233611340816e-06,0.0,0.0,-1.8671000443256059e-06,0.0
0.00015257600473579186,6553.110534822624,0.0001,1.0000001010020698e-05,-5.680186353198973e-12,-1.4736050552990464e-06,0.0,0.0,-1.859728614707853e-06,0.0
0.00015375255872303653,6502.956801144093,0.0001,1.0000001054273032e-05,-5.8417873842806866e-12,-1.4809937285719797e-06,0.0,0.0,-1.8523399561856973e-06,0.0
0.00015493818542972526,6453.186856690447,0.0001,1.0000001099777308e-05,-6.006148977903147e-12,-1.4883994728632407e-06,0.0,0.0,-1.844934227062529e-06,0.0
0.00015613295481800113,6403.797764608157,0.0001,1.00000011465549e-05,-6.173314192624658e-12,-1.495822128134235e-06,0.0,0.0,-1.8375115873840648e-06,0.0
0.00015733693738950388,6354.7866105172525,0.0001,1.0000001194627509e-05,-6.343326661980575e-12,-1.5032615326142146e-06,0.0,0.0,-1.8300721989282884e-06,0.0
0.00015855020418952922,6306.1505023393765,0.0001,1.0000001244017179e-05,-6.516230600241699e-12,-1.5107175228107001e-06,0.0,0.0,-1.8226162251950262e-06,0.0
0.00015977282681122308,6257.886570127055,0.0001,1.000000129474629e-05,-6.692070808197699e-12,-1.51818993352027e-06,0.0,0.0,-1.81514383139516e-06,0.0
0.000161004877399804,6209.991965894427,0.0001,1.0000001346837573e-05,-6.870892678964157e-12,-1.5256785978396843e-06,0.0,0.0,-1.8076551844395065e-06,0.0
0.0001622464286568225,6162.463863449112,0.0001,1.0000001400314109e-05,-7.052742203814102e-12,-1.533183347177383e-06,0.0,0.0,-1.8001504529273198e-06,0.0
0.00016349755384444887,6115.299458225518,0.0001,1.0000001455199333e-05,-7.237665978032326e-12,-1.5407040112653167e-06,0.0,0.0,-1.7926298071344608e-06,0.0
0.0001647583267897983,6068.495967119273,0.0001,1.0000001511517043e-05,-7.425711206793361e-12,-1.5482404181711527e-06,0.0,0.0,-1.785093419001195e-06,0.0
0.00016602882188928642,6022.050628323036,0.0001,1.0000001569291398e-05,-7.616925711061721e-12,-1.5557923943108178e-06,0.0,0.0,-1.777541462119648e-06,0.0
0.00016730911411301844,5975.960701163555,0.0001,1.000000162854693e-05,-7.811357933514326e-12,-1.5633597644613861e-06,0.0,0.0,-1.7699741117209237e-06,0.0
0.00016859927900921508,5930.223465939871,0.0001,1.0000001689308545e-05,-8.0090569444852e-12,-1.5709423517743426e-06,0.0,0.0,-1.7623915446618392e-06,0.0
0.00016989939270866818,5884.836223762914,0.0001,1.0000001751601528e-05,-8.210072447930945e-12,-1.5785399777891603e-06,0.0,0.0,-1.754793939411349e-06,0.0
0.00017120953192923557,5839.7962963961645,0.0001,1.0000001815451548e-05,-8.414454787417931e-12,-1.5861524624472638e-06,0.0,0.0,-1.7471814760365856e-06,0.0
0.0001725297739803655,5795.101026097696,0.0001,1.0000001880884662e-05,-8.62225495212929e-12,-1.593779624106296e-06,0.0,0.0,-1.7395543361885912e-06,0.0
0.0001738601967676608,5750.747775463273,0.0001,1.0000001947927324e-05,-8.833524582892807e-12,-1.6014212795547696e-06,0.0,0.0,-1.731912703087672e-06,0.0
0.00017520087879747511,5706.733927270754,0.0001,1.0000002016606387e-05,-9.04831597822808e-12,-1.6090772440270358e-06,0.0,0.0,-1.7242567615084266e-06,0.0
0.00017655189918154432,5663.056884325682,0.0001,1.0000002086949106e-05,-9.266682100412923e-12,-1.616747331218593e-06,0.0,0.0,-1.7165866977644423e-06,0.0
0.00017791333764165718,5619.71406930796,0.0001,1.0000002158983144e-05,-9.488676581569194e-12,-1.6244313533017553e-06,0.0,0.0,-1.708902699692626e-06,0.0
0.000179285274514357,5576.702924619841,0.0001,1.0000002232736585e-05,-9.714353729766294e-12,-1.6321291209416344e-06,0.0,0.0,-1.7012049566372272e-06,0.0
0.0001806677907556847,5534.020912234933,0.0001,1.0000002308237925e-05,-9.9437685351435e-12,-1.6398404433124736e-06,0.0,0.0,-1.6934936594335012e-06,0.0
0.00018206096794595343,5491.665513548515,0.0001,1.0000002385516092e-05,-1.0176976676049058e-11,-1.6475651281142976e-06,0.0,0.0,-1.6857690003910664e-06,0.0
0.0001834648882945647,5449.63422922884,0.0001,1.0000002464600441e-05,-1.0414034525197172e-11,-1.6553029815899127e-06,0.0,0.0,-1.678031173276901e-06,0.0
0.00018487963464485852,5407.924579069693,0.0001,1.0000002545520761e-05,-1.065499915584123e-11,-1.663053808542215e-06,0.0,0.0,-1.6702803732980389e-06,0.0
0.00018630529047900077,5366.5341018440595,0.0001,1.0000002628307286e-05,-1.089992834796325e-11,-1.6708174123518276e-06,0.0,0.0,-1.6625167970839346e-06,0.0
0.00018774193992291183,5325.460355158826,0.0001,1.0000002712990694e-05,-1.1148880594479742e-11,-1.6785935949950773e-06,0.0,0.0,-1.6547406426684874e-06,0.0
0.000189189667751228,5284.700915310737,0.0001,1.0000002799602117e-05,-1.1401915107462112e-11,-1.6863821570622589e-06,0.0,0.0,-1.64695210947178e-06,0.0
0.00019064855939230653,5244.253377143295,0.0001,1.0000002888173142e-05,-1.1659091824372966e-11,-1.6941828977762497e-06,0.0,0.0,-1.6391513982814644e-06,0.0
0.00019211870093326406,5204.115353904919,0.0001,1.0000002978735821e-05,-1.1920471414316004e-11,-1.7019956150114011e-06,0.0,0.0,-1.6313387112338727e-06,0.0
0.00019360017912505882,5164.284477108028,0.0001,1.0000003071322675e-05,-1.2186115284300878e-11,-1.7098201053127782e-06,0.0,0.0,-1.62351425179478e-06,0.0
0.00019509308138760865,5124.75839638932,0.0001,1.0000003165966698e-05,-1.245608558552118e-11,-1.717656163915672e-06,0.0,0.0,-1.615678224739894e-06,0.0
0.00019659749581494844,5085.534779371103,0.0001,1.0000003262701365e-05,-1.2730445219645553e-11,-1.7255035847654282e-06,0.0,0.0,-1.607830836135027e-06,0.0
0.00019811351118043097,5046.611311523598,0.0001,1.000000336156064e-05,-1.3009257845122299e-11,-1.7333621605375866e-06,0.0,0.0,-1.5999722933159603e-06,0.0
0.0001996412169419625,5007.985696028436,0.0001,1.0000003462578976e-05,-1.3292587883495384e-11,-1.7412316826582891e-06,0.0,0.0,-1.5921028048680362e-06,0.0
0.00020118070324728416,4969.655653643062,0.0001,1.0000003565791321e-05,-1.3580500525733448e-11,-1.7491119413250041e-06,0.0,0.0,-1.5842225806054363e-06,0.0
0.00020273206093928894,4931.618922566296,0.0001,1.0000003671233133e-05,-1.3873061738569246e-11,-1.7570027255275212e-06,0.0,0.0,-1.57633183155019e-06,0.0
0.00020429538156138476,4893.87325830481,0.0001,1.0000003778940376e-05,-1.4170338270851286e-11,-1.7649038230692446e-06,0.0,0.0,-1.5684307699108806e-06,0.0
0.00020587075736289362,4856.41643354075,0.0001,1.000000388894953e-05,-1.4472397659905059e-11,-1.772815020588746e-06,0.0,0.0,-1.5605196090610973e-06,0.0
0.0002074582813044975,4819.246238000242,0.0001,1.0000004001297599e-05,-1.477930823790553e-11,-1.7807361035816136e-06,0.0,0.0,-1.5525985635175858e-06,0.0
0.00020905804706372293,4782.36047832299,0.0001,1.0000004116022111e-05,-1.509113913825891e-11,-1.7886668564225587e-06,0.0,0.0,-1.544667848918145e-06,0.0
0.00021067014904046748,4745.756977932885,0.0001,1.0000004233161131e-05,-1.540796030199376e-11,-1.7966070623877843e-06,0.0,0.0,-1.5367276819992596e-06,0.0
0.0002122946823625728,4709.4335769095005,0.0001,1.0000004352753266e-05,-1.5729842484161905e-11,-1.8045565036776335e-06,0.0,0.0,-1.5287782805734554e-06,0.0
0.0002139317428914351,4673.3881318607055,0.0001,1.0000004474837665e-05,-1.605685726024694e-11,-1.81251496143947e-06,0.0,0.0,-1.520819863506418e-06,0.0
0.00021558142722766469,4637.618515796124,0.0001,1.0000004599454033e-05,-1.6389077032582148e-11,-1.8204822157908365e-06,0.0,0.0,-1.5128526506938412e-06,0.0
0.00021724383271678316,4602.122618001689,0.0001,1.0000004726642635e-05,-1.6726575036775103e-11,-1.828458045842829e-06,0.0,0.0,-1.5048768630380492e-06,0.0
0.00021891905745497053,4566.898343915033,0.0001,1.00000048564443e-05,-1.7069425348140926e-11,-1.8364422297237501e-06,0.0,0.0,-1.4968927224243498e-06,0.0
0.00022060720029485232,4531.943615001917,0.0001,1.000000498890043e-05,-1.741770288814194e-11,-1.8444345446029668e-06,0.0,0.0,-1.4889004516971766e-06,0.0
0.00022230836085133164,4497.256368633604,0.0001,1.0000005124053006e-05,-1.7771483430833946e-11,-1.8524347667150052e-06,0.0,0.0,-1.4809002746359966e-06,0.0
0.00022402263950747022,4462.834557965085,0.0001,1.0000005261944593e-05,-1.8130843609319843e-11,-1.8604426713838994e-06,0.0,0.0,-1.472892415930965e-06,0.0
0.00022575013742040845,4428.676151814369,0.0001,1.0000005402618351e-05,-1.8495860922207934e-11,-1.8684580330477162e-06,0.0,0.0,-1.4648771011584009e-06,0.0
0.00022749095652733784,4394.7791345425585,0.0001,1.0000005546118034e-05,-1.886661374007733e-11,-1.876480625283335e-06,0.0,0.0,-1.45685455675601e-06,0.0
0.00022924519955151305,4361.14150593497,0.0001,1.0000005692488008e-05,-1.9243181311947377e-11,-1.8845102208314091e-06,0.0,0.0,-1.4488250099979268e-06,0.0
0.0002310129700083161,4327.761281083056,0.0001,1.0000005841773245e-05,-1.9625643771753307e-11,-1.8925465916215496e-06,0.0,0.0,-1.440788688969532e-06,0.0
0.00023279437221136357,4294.636490267295,0.0001,1.0000005994019338e-05,-2.0014082144825807e-11,-1.9005895087976993e-06,0.0,0.0,-1.4327458225420802e-06,0.0
0.00023458951127866077,4261.765178840987,0.0001,1.0000006149272507e-05,-2.040857835437488e-11,-1.90863874274369e-06,0.0,0.0,-1.4246966403471456e-06,0.0
0.00023639849313880737,4229.145407114861,0.0001,1.0000006307579604e-05,-2.0809215227978718e-11,-1.9166940631090076e-06,0.0,0.0,-1.4166413727508603e-06,0.0
0.00023822142453724495,4196.775250242676,0.0001,1.000000646898812e-05,-2.1216076504075014e-11,-1.9247552388347165e-06,0.0,0.0,-1.40858025082799e-06,0.0
0.00024005841304255908,4164.652798107574,0.0001,1.0000006633546193e-05,-2.1629246838457202e-11,-1.932822038179573e-06,0.0,0.0,-1.4005135063358245e-06,0.0
0.00024190956705282354,4132.776155209435,0.0001,1.0000006801302616e-05,-2.2048811810772444e-11,-1.940894228746294e-06,0.0,0.0,-1.3924413716879113e-06,0.0
0.0002437749958019996,4101.143440552968,0.0001,1.0000006972306844e-05,-2.2474857931023923e-11,-1.9489715775079996e-06,0.0,0.0,-1.384364079927615e-06,0.0
0.0002456548093663806,4069.7527875367387,0.0001,1.0000007146608996e-05,-2.2907472646074978e-11,-1.9570538508348047e-06,0.0,0.0,-1.3762818647015272e-06,0.0
0.000247549118671086,4038.602343843049,0.0001,1.0000007324259869e-05,-2.3346744346155515e-11,-1.965140814520552e-06,0.0,0.0,-1.3681949602327378e-06,0.0
0.0002494580354966099,4007.690271328581,0.0001,1.0000007505310944e-05,-2.379276237137174e-11,-1.9732322338097105e-06,0.0,0.0,-1.3601036012939375e-06,0.0
0.0002513816724854139,3977.014745915989,0.0001,1.0000007689814388e-05,-2.4245617018216372e-11,-1.9813278734243823e-06,0.0,0.0,-1.3520080231804137e-06,0.0
0.0002533201431485769,3946.5739574862064,0.0001,1.000000787782307e-05,-2.4705399546082188e-11,-1.989427497591464e-06,0.0,0.0,-1.3439084616828924e-06,0.0
0.0002552735618724902,3916.3661097716913,0.0001,1.000000806939056e-05,-2.5172202183775437e-11,-1.997530870069906e-06,0.0,0.0,-1.3358051530602807e-06,0.0
0.0002572420439256107,3886.38942025037,0.0001,1.0000008264571142e-05,-2.5646118136032435e-11,-2.0056377541781207e-06,0.0,0.0,-1.32769833401226e-06,0.0
0.00025922570546525894,3856.6421200405166,0.0001,1.0000008463419819e-05,-2.6127241590035597e-11,-2.0137479128214556e-06,0.0,0.0,-1.3195882416518173e-06,0.0
0.0002612246635444768,3827.1224537963176,0.0001,1.0000008665992322e-05,-2.661566772193206e-11,-2.0218611085198224e-06,0.0,0.0,-1.3114751134776185e-06,0.0
0.00026323903611893317,3797.828679604317,0.0001,1.0000008872345117e-05,-2.711149270335226e-11,-2.029977103435378e-06,0.0,0.0,-1.3033591873463276e-06,0.0
0.00026526894205388296,3768.7590688806463,0.0001,1.0000009082535411e-05,-2.7614813707929084e-11,-2.0380956594003133e-06,0.0,0.0,-1.2952407014448236e-06,0.0
0.00026731450113118434,3739.9119062689792,0.0001,1.0000009296621164e-05,-2.812572891781887e-11,-2.046216537944729e-06,0.0,0.0,-1.2871198942623256e-06,0.0
0.0002693758340563633,3711.2854895393602,0.0001,1.0000009514661092e-05,-2.864433753022111e-11,-2.054339500324573e-06,0.0,0.0,-1.2789970045624575e-06,0.0
0.00027145306246573994,3682.878129487708,0.0001,1.0000009736714677e-05,-2.9170739763900605e-11,-2.062464307549663e-06,0.0,0.0,-1.2708722713552294e-06,0.0
0.0002735463089336025,3654.6881498361895,0.0001,1.0000009962842177e-05,-2.9705036865707936e-11,-2.0705907204117507e-06,0.0,0.0,-1.2627459338689752e-06,0.0
0.00027565569697944327,3626.713887134261,0.0001,1.000001019310463e-05,-3.0247331117101913e-11,-2.0787184995126633e-06,0.0,0.0,-1.2546182315222132e-06,0.0
0.00027778135107524613,3598.9536906605276,0.0001,1.0000010427563861e-05,-3.079772584067131e-11,-2.0868474052924724e-06,0.0,0.0,-1.2464894038954812e-06,0.0
0.00027992339665283006,3571.4059223253566,0.0001,1.0000010666282498e-05,-3.1356325406656484e-11,-2.0949771980577125e-06,0.0,0.0,-1.23835969070312e-06,0.0
0.00028208196011125374,3544.0689565741736,0.0001,1.000001090932397e-05,-3.192323523947253e-11,-2.1031076380096386e-06,0.0,0.0,-1.230229331765018e-06,0.0
0.00028425716882427075,3516.941180291587,0.0001,1.0000011156752525e-05,-3.249856182423066e-11,-2.111238485272496e-06,0.0,0.0,-1.2220985669783457e-06,0.0
0.0002864491511478492,3490.020992706155,0.0001,1.0000011408633228e-05,-3.308241271326189e-11,-2.119369499921824e-06,0.0,0.0,-1.213967636289252e-06,0.0
0.00028865803642774224,3463.306805295972,0.0001,1.0000011665031978e-05,-3.367489653263862e-11,-2.127500442012756e-06,0.0,0.0,-1.2058367796645703e-06,0.0
0.00029088395500712376,3436.7970416948915,0.0001,1.0000011926015511e-05,-3.427612298869859e-11,-2.1356310716083455e-06,0.0,0.0,-1.1977062370634915e-06,0.0
0.0002931270382342785,3410.490137599525,0.0001,1.000001219165141e-05,-3.488620287456778e-11,-2.143761148807875e-06,0.0,0.0,-1.1895762484092616e-06,0.0
0.000295387418470351,3384.3845406769524,0.0001,1.0000012462008113e-05,-3.5505248076683487e-11,-2.1518904337751487e-06,0.0,0.0,-1.1814470535608888e-06,0.0
0.0002976652290971597,3358.47871047308,0.0001,1.000001273715492e-05,-3.613337158131947e-11,-2.160018686766792e-06,0.0,0.0,-1.173318892284848e-06,0.0
0.00029996060452506363,3332.771118321785,0.0001,1.0000013017162009e-05,-3.6770687481109294e-11,-2.168145668160511e-06,0.0,0.0,-1.165192004226825e-06,0.0
0.0003022736802008976,3307.2602472546682,0.0001,1.0000013302100433e-05,-3.7417310981572765e-11,-2.1762711384833284e-06,0.0,0.0,-1.1570666288834824e-06,0.0
0.0003046045926159609,3281.9445919115838,0.0001,1.0000013592042135e-05,-3.807335840764097e-11,-2.1843948584397697e-06,0.0,0.0,-1.1489430055742754e-06,0.0
0.0003069534793140748,3256.8226584517715,0.0001,1.0000013887059958e-05,-3.8738947210184215e-11,-2.1925165889400285e-06,0.0,0.0,-1.1408213734132907e-06,0.0
0.00030932047889969765,3231.892964465721,0.0001,1.0000014187227652e-05,-3.941419597253988e-11,-2.2006360911280603e-06,0.0,0.0,-1.1327019712811572e-06,0.0
0.0003117057310461016,3207.1540388877193,0.0001,1.0000014492619879e-05,-4.009922441704152e-11,-2.2087531264096174e-06,0.0,0.0,-1.124585037797009e-06,0.0
0.00031410937650361883,3182.6044219090004,0.0001,1.0000014803312228e-05,-4.079415341155104e-11,-2.21686745648024e-06,0.0,0.0,-1.1164708112905026e-06,0.0
0.00031653155710794224,3158.2426648916535,0.0001,1.0000015119381218e-05,-4.149910497599033e-11,-2.224978843353141e-06,0.0,0.0,-1.1083595297739318e-06,0.0
0.0003189724157884996,3134.0673302830924,0.0001,1.0000015440904314e-05,-4.221420228887747e-11,-2.2330870493870506e-06,0.0,0.0,-1.1002514309143874e-06,0.0
0.0003214320965768831,3110.076991531276,0.0001,1.0000015767959926e-05,-4.2939569693862704e-11,-2.2411918373139347e-06,0.0,0.0,-1.092146752006041e-06,0.0
0.0003239107446153525,3086.2702330004854,0.0001,1.000001610062743e-05,-4.367533270626935e-11,-2.249292970266655e-06,0.0,0.0,-1.0840457299424884e-06,0.0
0.00032640850616539777,3062.645649887812,0.0001,1.0000016438987167e-05,-4.442161801963615e-11,-2.2573902118065083e-06,0.0,0.0,-1.0759486011892142e-06,0.0
0.00032892552861636844,3039.2018481402743,0.0001,1.0000016783120457e-05,-4.517855351226246e-11,-2.26548332595066e-06,0.0,0.0,-1.0678556017561592e-06,0.0
0.0003314619604941745,3015.93744437252,0.0001,1.0000017133109605e-05,-4.594626825375915e-11,-2.2735720771994766e-06,0.0,0.0,-1.0597669671703918e-06,0.0
0.0003340179514700464,2992.851065785237,0.0001,1.0000017489037915e-05,-4.672489251160042e-11,-2.2816562305637245e-06,0.0,0.0,-1.0516829324489139e-06,0.0
0.0003365936523693711,2969.9413500841074,0.0001,1.0000017850989693e-05,-4.7514557757682804e-11,-2.2897355515916544e-06,0.0,0.0,-1.0436037320715764e-06,0.0
0.00033918921518058873,2947.206945399449,0.0001,1.000001821905026e-05,-4.831539667488665e-11,-2.2978098063959363e-06,0.0,0.0,-1.0355295999541504e-06,0.0
0.0003418047930641631,2924.646510206431,0.0001,1.0000018593305966e-05,-4.9127543163643854e-11,-2.3058787616804768e-06,0.0,0.0,-1.0274607694215118e-06,0.0
0.0003444405403616187,2902.258713245913,0.0001,1.0000018973844188e-05,-4.995113234851083e-11,-2.3139421847670655e-06,0.0,0.0,-1.019397473180997e-06,0.0
0.00034709661260464857,2880.0422334458913,0.0001,1.0000019360753348e-05,-5.07863005847474e-11,-2.3219998436218907e-06,0.0,0.0,-1.011339943295892e-06,0.0
