a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00010000000000000009,9998.99999999999,3.302394957169567e-13,74903833.85101064,1.0003486316988188,265760695607.71948,0.1970546720224344,0.21518027134440426,1.5955059757240633e-13,0.25509733791070266,-7.414740978596554e-13,-1.148460792121165,0.2483008873628863,0.00024095978909020798,1.0,0.0001954183889521587,1.847427539319079e-12,-4.093803506119431e-07
0.00010077112648825889,9922.477436927458,3.376787576761031e-13,73834367.00825553,1.0003506314084256,259706256126.7174,0.19772859375917856,0.2164138706896725,1.64767730125726e-13,0.2565597763889201,-7.613547579021397e-13,-1.1478411801117507,0.24781340787014022,0.00024281258799086297,0.9943285247612913,0.0001958041762348555,1.887901021368862e-12,-4.094022292144427e-07
0.00010154819933712645,9846.540444120863,3.452856029171218e-13,72780579.44218777,1.0003526386231059,253789746136.5516,0.19840199800928943,0.2176520923945522,1.7015112178230877e-13,0.2580276946986255,-7.81757344531895e-13,-1.1472262483714832,0.24732410176689792,0.0002446690724718857,0.9887611123770373,0.00019619652331612488,1.9292595914569335e-12,-4.0942700363399195e-07
0.00010233126440056487,9771.184540646407,3.530638065667054e-13,71742237.10559157,1.0003546533256358,248008023390.19525,0.1990748851701316,0.21889492575039338,1.7570593730157038e-13,0.2595010801446582,-8.026953420646554e-13,-1.146615944250317,0.24683297328487966,0.00024652930320801875,0.9832943361537588,0.00019659521357524618,1.971522566498588e-12,-4.094545293137797e-07
0.0001031203678861276,9696.405279859619,3.6101722879332405e-13,70719109.48184967,1.000356675498219,242358017225.8716,0.1997472556387639,0.22014235969549592,1.8143749772484463e-13,0.2609799196133145,-8.241825788351777e-13,-1.1460102158849537,0.24634002679531997,0.00024839334055503813,0.9779262323532877,0.00019700030493688544,2.014709684073459e-12,-4.094848679479996e-07
0.00010391555635768725,9622.198249142839,3.691498167229637e-13,69710969.53139846,1.0003587051224856,236836726936.22217,0.2004191098119407,0.22139438281364276,1.8735128497542176e-13,0.2624641995706093,-8.462332358855053e-13,-1.1454090121842,0.24584526680954708,0.0002502612454191547,0.9726548916223329,0.00019741185570229522,2.058841111564149e-12,-4.095180819580467e-07
0.00010471687673818289,9548.559069644887,3.7746560639800196e-13,68717593.63899904,1.000360742179486,231441220174.6409,0.20109044808611176,0.2226509833326751,1.93452946590051e-13,0.2639539060605866,-8.688618558707833e-13,-1.1448122828146536,0.24534869797954656,0.00025213307926059373,0.9674784570905562,0.00019782992455117396,2.103937455492753e-12,-4.0955423449566173e-07
0.00010552437631238814,9475.483396022726,3.859687247802104e-13,67738761.5618106,1.000362786649695,226168631397.91418,0.20176127085742196,0.22391214912311108,1.997483005855608e-13,0.2654490247036819,-8.92083352188082e-13,-1.144219978186706,0.24485032509850638,0.0002540089040971847,0.9623951225468763,0.00019825457054353898,2.150019771059648e-12,-4.095933894459399e-07
0.00010633810272970286,9402.966916184929,3.9466339179889636e-13,66774256.378250286,1.0003648385130028,221016160344.32776,0.2024315785217126,0.22517786769681497,2.0624334046435475e-13,0.26694954069514504,-9.15913018333831e-13,-1.143632049440852,0.24435015310134336,0.0002558887825079759,0.9574031306902364,0.00019868585312161744,2.1971095718890217e-12,-4.096356114303122e-07
0.00010715810400696326,9331.00535103737,4.0355392244515466e-13,65823864.437634565,1.0003668977487186,215981070546.46286,0.20310137147452034,0.22644812620570728,2.1294424036258503e-13,0.2684554388035102,-9.40366537495411e-13,-1.143048448434305,0.24384818706521266,0.0002577727776368621,0.9525007714513319,0.00019912383211175195,2.245228839985342e-12,-4.096809658103132e-07
