a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00010000000000000009,9998.99999999999,6.527892289777254e-23,75039583.49645856,1.002161582586587,270241400232.40707,0.48868482604561636,0.21801724426601038,3.942464736989013e-13,0.25779001828609316,-1.8083270203028282e-12,-1.000000000012033,0.2474033272374432,0.00023834861330738054,1.0,0.00019330072539228564,7.802273159855303e-13,-2.5228988125011254e-06
0.00010077112648825889,9922.477436927458,6.835804922687423e-23,73968944.8635187,1.002173969888067,264084883373.4082,0.4886848260457535,0.21926256376928982,4.0574184506590627e-13,0.25926252078533296,-1.8504839042750635e-12,-1.0000000000123135,0.24691249307101465,0.00024018135324507014,0.9943490996592933,0.000193686355119245,7.984164776035608e-13,-2.523070080395686e-06
0.00010154819933712645,9846.540444120863,7.15824141495318e-23,72913994.86877054,1.0021864035510302,258068621485.71616,0.48868482604589375,0.2205124976458754,4.1756766449416885e-13,0.26074047945560963,-1.893623576673449e-12,-1.0000000000126006,0.24641984018090668,0.00024201777719468984,0.9888020759472179,0.0001940785288905611,8.170296766701322e-13,-2.5232598594102107e-06
0.00010233126440056487,9771.184540646407,7.495886839118111e-23,71874499.39443432,1.002198883467339,252189419344.26395,0.4886848260460373,0.22176703450741353,4.2973327335775043e-13,0.26222388083099774,-1.9377689488946653e-12,-1.0000000000128944,0.24592537305576107,0.00024385794568716372,0.9833554979709908,0.0001944770308600762,8.360767986193115e-13,-2.5234672350132555e-06
0.0001031203678861276,9696.405279859619,7.849458581752941e-23,70850227.85386063,1.002211409525311,246444154516.15656,0.4886848260461842,0.22302616260890912,4.4224827199598897e-13,0.2637127110238688,-1.9829434664605836e-12,-1.000000000013195,0.2454290963247874,0.0002457019189348438,0.978007407291619,0.0001948819186269782,8.555679593407527e-13,-2.5236925931497315e-06
0.00010391555635768725,9622.198249142839,8.219707867668893e-23,69840953.13798098,1.002223981609703,240829775702.34317,0.4886848260463345,0.22428986984733706,4.551225267334519e-13,0.2652069557232489,-2.0291711214702105e-12,-1.0000000000135025,0.24493101475831022,0.0002475497576974166,0.9727558996388527,0.00019529325016326202,8.755135105522572e-13,-2.5239363242632567e-06
0.00010471687673818289,9548.559069644887,8.607421356025596e-23,68846451.56257506,1.0022365996016973,235343301117.08237,0.48868482604648833,0.2255581437602973,4.683661770854157e-13,0.26670660019322856,-2.076476465341815e-12,-1.0000000000138174,0.24443113326829932,0.000249401523285446,0.9675991230178855,0.0001957110838155714,8.959240452975384e-13,-2.5241988233169733e-06
0.00010552437631238814,9475.483396022726,9.013422811725296e-23,67866502.81633963,1.002249263378889,229981816904.32523,0.48868482604664576,0.22683097152471546,4.81989643153665e-13,0.26821162927142644,-2.124884621852106e-12,-1.0000000000141396,0.24392945690888193,0.00025125727756392785,0.9625352758938743,0.000196135478307055,9.16810403572151e-13,-2.524480489813144e-06
0.00010633810272970286,9402.966916184929,9.438574855645683e-23,66900889.90974463,1.0022619728152717,224742475590.16312,0.48868482604680685,0.2281083399555944,4.960036332175415e-13,0.26972202736751294,-2.1744213004794977e-12,-1.000000000014469,0.2434259908768344,0.00025311708295586746,0.9575626054505394,0.0001965664927392405,9.381836780806258e-13,-2.5247817278129393e-06
0.00010715810400696326,9331.00535103737,9.883780797427548e-23,65949399.1246702,1.002274727781224,219622494570.54974,0.48868482604697167,0.22939023550480922,5.104191515251714e-13,0.2712377784617856,-2.2251128100582755e-12,-1.0000000000148064,0.24292074051205756,0.00025498100244587157,0.9526794059193608,0.00019700418659392426,9.600552201277454e-13,-2.5251029459563863e-06
