a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00010000000000000009,9998.99999999999,2.3476593492120934e-11,74900910.96621658,1.000309596262927,265664308839.3193,-11.840502796337061,0.21511901756217688,-9.587728739771362e-12,0.2550391995849329,4.456941487020084e-11,-0.8244192528176705,0.24832026681780606,0.00024104128415321262,1.0,0.00019548448144825545,4.715831650737958e-11,-3.432878545151874e-07
0.00010077112648825889,9922.477436927458,2.4022244326961278e-11,73831469.33842854,1.0003113721046828,259612065197.8574,-11.79259448779571,0.21635236255250787,-9.82756974763028e-12,0.2565014195330035,4.5423907703765314e-11,-0.8237180555174092,0.2478328601687689,0.0002428947092743463,0.9943280805178243,0.00019587031136300423,4.807316348303632e-11,-3.432671010657185e-07
0.00010154819933712645,9846.540444120863,2.4579917842030383e-11,72777706.78596953,1.0003131546117143,253697701022.61255,-11.744690113514432,0.21759033005927791,-1.0073134237884813e-11,0.2579691198095958,4.629403446194932e-11,-0.8230159448631091,0.24734362674356558,0.000244751820384495,0.9887602278955512,0.0001962627020836929,4.900505139793815e-11,-3.4324823606595974e-07
0.00010233126440056487,9771.184540646407,2.51498623732505e-11,71739389.26314145,1.00031494376873,247918075206.19604,-11.696790958853652,0.21883290938847577,-1.0324550938473858e-11,0.2594422877361835,4.71800652279071e-11,-0.8223129320052962,0.24685257076837158,0.00024661267816767816,0.983293015531492,0.0001966614369508566,4.995428313647034e-11,-3.432311537033628e-07
0.0001031203678861276,9696.405279859619,2.5732331000358308e-11,70716286.25483346,1.0003167395599302,242270118200.50662,-11.64889830968388,0.22008008949311963,-1.0581951259749363e-11,0.2609209102157682,4.8082274433049024e-11,-0.8216090281015725,0.24635969660885323,0.0002484773429889074,0.9779244795730032,0.00019706657390209712,5.092116669595766e-11,-3.432159027363154e-07
0.00010391555635768725,9622.198249142839,2.6327581630690534e-11,69708170.72297688,1.000318541969006,236750830386.49,-11.60101345225028,0.22133185897178845,-1.0845469344929495e-11,0.26240497373113814,4.90009409212224e-11,-0.8209042443062008,0.2458650087707479,0.0002503458757637526,0.9726527105569864,0.0001974781712517234,5.1906015268672055e-11,-3.432025325298706e-07
0.00010471687673818289,9548.559069644887,2.693587708105315e-11,68714819.05381657,1.000320350979134,231357280481.05103,-11.553137673039306,0.22258820606719545,-1.1115242121372422e-11,0.2638944643431769,4.9936348013748675e-11,-0.820198591782068,0.245368511900428,0.0002522183379619222,0.9674758515077796,0.00019789628769261157,5.290914732511221e-11,-3.431910930580507e-07
0.00010552437631238814,9475.483396022726,2.7557485166286243e-11,67736011.00598423,1.0003221665729787,226086603980.25864,-11.505272258642602,0.22384911866480536,-1.1391409352677362e-11,0.26538936768922405,5.088878357530951e-11,-0.8194920816758063,0.2448702107854472,0.0002540947916108543,0.9623920961132795,0.00019832098229807782,5.393088669855724e-11,-3.431816349070999e-07
0.00010633810272970286,9402.966916184929,2.8192678782069196e-11,66771529.659358524,1.0003239887326867,220936001638.0046,-11.45741849562156,0.22511458429150152,-1.1674113691627242e-11,0.2668896689814948,5.185854008070753e-11,-0.8187847251410284,0.24437011035506723,0.0002559752992993322,0.9573996869755438,0.00019875231452377062,5.497156267093038e-11,-3.4317420927713763e-07
0.00010715810400696326,9331.00535103737,2.8841735995633202e-11,65821161.36470635,1.000325817439887,215902737979.33914,-11.409577670372624,0.22638459011429432,-1.1963500733981835e-11,0.26839535300554895,5.2845914682505855e-11,-0.8180765333174363,0.24386821568076833,0.00025785992418111357,0.9524969139323564,0.00019919034420957642,5.6031510059986607e-11,-3.431688679858449e-07
