a,z,Gamma,H,rho_A,rho_B,Omega_A,Omega_B,w_dark,w_B_eff,D,f
0.00012399699944879165,8063.711278864296,0.0,50165672.39169549,138946753315.32956,0.685708,0.2508158172923202,1.2377864782027085e-12,-4.935041543867179e-12,-1.0,0.0002950463950225542,0.8743091868094264
0.0001249531731561874,8001.99804111443,0.0,49457480.573273346,135781331479.32178,0.685708,0.25217142812422033,1.2734885109190163e-12,-5.0500904102635344e-12,-1.0,0.0002970307412191463,0.8708975345687556
0.00012591672017231442,7940.757048877391,0.0,48759587.930561975,132688022846.11214,0.685708,0.2535312294437529,1.310204105468068e-12,-5.167821369919132e-12,-1.0,0.00029902066833051153,0.8675481654025468
0.00012688769735470985,7879.984688409446,0.0,48071841.47532549,129665184565.46089,0.685708,0.25489520040627067,1.3479615107627005e-12,-5.288296949519222e-12,-1.0,0.0003010162529270199,0.8642600926987385
0.00012786616199935346,7819.67737362021,0.0,47394090.52134721,126711211213.79918,0.685708,0.25626331979230305,1.3867897465808769e-12,-5.411581133411294e-12,-1.0,0.0003030175722334949,0.8610323521936694
0.00012885217184405037,7759.831545860932,0.0,46726186.649558805,123824533941.58612,0.685708,0.25763556600757953,1.4267186241077676e-12,-5.537739397587263e-12,-1.0,0.00030502470413333496,0.8578640013005259
0.00012984578507183636,7700.443673714602,0.0,46067983.67370148,121003619640.1013,0.685708,0.2590119170831124,1.4677787670110904e-12,-5.666838744457414e-12,-1.0,0.0003070377271726629,0.8547541184611183
0.00013084706031441263,7641.510252787478,0.0,45419337.606506914,118246970127.209,0.685708,0.2603923506753457,1.5100016330634448e-12,-5.7989477384354564e-12,-1.0,0.00030905672056449115,0.8517018025200582
0.00013185605665560506,7583.0278055023355,0.0,44780106.626393296,115553121351.67857,0.685708,0.26177684406636625,1.55341953632525e-12,-5.934136542352865e-12,-1.0,0.000311081764192918,0.8487061721204344
0.0001328728336348497,7524.99288089331,0.0,44150151.04466762,112920642615.63153,0.685708,0.2631653741641784,1.5980656699025037e-12,-6.072476954722128e-12,-1.0,0.00031311293861734026,0.8457663651201474
0.0001338974512507081,7467.40205440215,0.0,43529333.27322446,110348135814.69632,0.685708,0.26455791750304825,1.6439741292939887e-12,-6.214042447869023e-12,-1.0,0.0003151503250766967,0.8428815380280728
0.00013492996996440545,7410.251927676262,0.0,42917517.79273804,107834234695.48265,0.685708,0.2659544502439066,1.6911799363425015e-12,-6.358908206953362e-12,-1.0,0.00031719400549373126,0.840050865459298
0.00013597045070340064,7353.5391283680565,0.0,42314571.121334925,105377604129.96219,0.685708,0.2673549481748254,1.7397190638056784e-12,-6.507151169899956e-12,-1.0,0.0003192440624792802,0.8372735396086782
0.00013701895486497917,7297.260309936076,0.0,41720361.78374517,102976939406.38933,0.685708,0.26875938671155164,1.7896284605616287e-12,-6.658850068259927e-12,-1.0,0.00032130057933658945,0.8345487697419965
0.00013807554431987816,7241.412151447403,0.0,41134760.28091967,100630965536.36728,0.685708,0.2701677408981176,1.84094607746575e-12,-6.814085469025115e-12,-1.0,0.0003233636400656496,0.8318757817040704
0.00013914028141593626,7185.991357381761,0.0,40557639.0601109,98338436577.70595,0.685708,0.27157998540751005,1.8937108938747495e-12,-6.972939817416963e-12,-1.0,0.00032543332936756336,0.829253817443141
0.0001402132289817721,7130.994657437075,0.0,39988872.48540761,96098134972.70598,0.685708,0.2729960945424105,1.9479629448548084e-12,-7.135497480672892e-12,-1.0,0.000327509732648932,0.8266821345509348
0.00014129445033049352,7076.418806336405,0.0,39428336.80871622,93908870901.51254,0.685708,0.27441604223600513,2.0037433490911652e-12,-7.301844792853842e-12,-1.0,0.00032959293602627377,0.824160005817801
0.00014238400926343137,7022.260583636557,0.0,38875910.14118473,91769481650.20845,0.685708,0.2758398020528574,2.06109433751641e-12,-7.47207010069582e-12,-1.0,0.0003316830263304644,0.8216867188023642
0.00014348197007390656,6968.51679353794,0.0,38331472.425058655,89678830993.29498,0.685708,0.27726734718985546,2.1200592826759353e-12,-7.646263810530995e-12,-1.0,0.00033378009111120386,0.8192615754151482
0.00014458839755102174,6915.184264696095,0.0,37794905.40596651,87635808590.2487,0.685708,0.2786986504772225,2.180682728848579e-12,-7.824518436302005e-12,-1.0,0.0003358842186415149,0.8168838915156462
0.00014570335698348635,6862.259850034461,0.0,37266092.60562439,85639329395.8183,0.685708,0.2801336843796008,2.2430104229418086e-12,-8.006928648696216e-12,-1.0,0.0003379954979222609,0.8145529965223536
0.0001468269141634683,6809.740426558716,0.0,36744919.2949562,83688333083.76068,0.685708,0.2815724209972026,2.3070893461805053e-12,-8.193591325425023e-12,-1.0,0.0003401140186866997,0.8122682330352785
0.00014795913539047555,6757.622895172529,0.0,36231272.46762236,81781783483.70506,0.685708,0.2830148320670293,2.3729677466093156e-12,-8.384605602675285e-12,-1.0,0.00034223987140505644,0.81002895647048
0.0001491000874752702,6705.904180494598,0.0,35725040.813949116,79918668030.84172,0.685708,0.2844608889641652,2.4406951724291072e-12,-8.580072927760662e-12,-1.0,0.0003443731472891333,0.8078345347061925
0.0001502498377438088,6654.581230677277,0.0,35226114.6952557,78097997228.15434,0.685708,0.2859105627031346,2.5103225061879633e-12,-8.780097112999737e-12,-1.0,0.0003465139382969385,0.8056843477401309
0.00015140845404121715,6603.65101722639,0.0,34734386.11856944,76318804120.8966,0.685708,0.28736382393933524,2.5819019998485626e-12,-8.984784390850898e-12,-1.0,0.00034866233713735283,0.8035777873575578
0.00015257600473579186,6553.110534822624,0.0,34249748.71172671,74580143783.04774,0.685708,0.28882064297053706,2.655487310753315e-12,-9.194243470331825e-12,-1.0,0.0003508184372748185,0.8015142568097442
0.00015375255872303653,6502.956801144093,0.0,33772097.698850185,72881092815.4609,0.685708,0.2902809897384551,2.7311335385101522e-12,-9.40858559475501e-12,-1.0,0.0003529823329340593,0.7994931705024515
0.00015493818542972526,6453.186856690447,0.0,33301329.87620019,71220748855.45082,0.685708,0.29174483383038996,2.8088972628214404e-12,-9.627924600808489e-12,-1.0,0.00035515411910483374,0.797513953694077
0.00015613295481800113,6403.797764608157,0.0,32837343.58839125,69598230097.54799,0.685708,0.29321214448094113,2.8888365822799944e-12,-9.852376979014618e-12,-1.0,0.00035733389154671193,0.7955760422031332
0.00015733693738950388,6354.7866105172525,0.0,32380038.704970673,68012674825.17468,0.685708,0.29468289057378966,2.9710111541558997e-12,-1.0082061935597833e-11,-1.0,0.00035952174679389014,0.7936788821247266
0.00015855020418952922,6306.1505023393765,0.0,31929316.59735287,66463240952.990036,0.685708,0.2961570406435508,3.055482235198943e-12,-1.031710145579467e-11,-1.0,0.00036171778216002827,0.7918219295557325
0.00015977282681122308,6257.886570127055,0.0,31485080.116102837,64949105579.65756,0.685708,0.2976345628777008,3.1423127234821346e-12,-1.0557620368640277e-11,-1.0,0.0003639220957431264,0.790004650328359
0.000161004877399804,6209.991965894427,0.0,31047233.56856605,63469464550.80673,0.685708,0.2991154251185696,3.2315672013117228e-12,-1.0803746413264425e-11,-1.0,0.0003661347864304271,0.7882265197518206
0.0001622464286568225,6162.463863449112,0.0,30615682.6968364,62023532031.94534,0.685708,0.3005995948654085,3.323311979230805e-12,-1.1055610306733964e-11,-1.0,0.00036835595390335003,0.7864870223618408
0.00016349755384444887,6115.299458225518,0.0,30190334.656060223,60610540091.10707,0.685708,0.3020870392765249,3.4176151411430825e-12,-1.1313345813475948e-11,-1.0,0.00037058569864246386,0.7847856516777174
0.0001647583267897983,6068.495967119273,0.0,29771097.993068203,59229738291.00193,0.685708,0.30357772517149173,3.514546590585179e-12,-1.1577089816320072e-11,-1.0,0.0003728241219324829,0.7831219099667015
0.00016602882188928642,6022.050628323036,0.0,29357882.62533267,57880393290.4615,0.685708,0.30507161903342345,3.6141780981755106e-12,-1.1846982389196702e-11,-1.0,0.0003750713258673048,0.7814953080154386
0.00016730911411301844,5975.960701163555,0.0,28950599.82024433,56561788454.96377,0.685708,0.30656868701132345,3.716583350269086e-12,-1.2123166871529686e-11,-1.0,0.0003773274133550742,0.7799053649082451
0.00016859927900921508,5930.223465939871,0.0,28549162.174702667,55273223476.02775,0.685708,0.30806889492250444,3.8218379988483706e-12,-1.2405789944364073e-11,-1.0,0.00037959248812328663,0.7783516078119814
0.00016989939270866818,5884.836223762914,0.0,28153483.595017485,54014013999.28344,0.685708,0.3095722082550738,3.930019712680236e-12,-1.269500170826763e-11,-1.0,0.00038186665472392256,0.7768335717673206
0.00017120953192923557,5839.7962963961645,0.0,27763479.27711412,52783491261.010155,0.685708,0.3110785921704953,4.041208229771116e-12,-1.2990955763049484e-11,-1.0,0.0003841500185386154,0.775350799486192
0.0001725297739803655,5795.101026097696,0.0,27379065.687040564,51581001732.959724,0.685708,0.31258801150621324,4.155485411151656e-12,-1.3293809289336156e-11,-1.0,0.0003864426857838598,0.7739028411551986
0.0001738601967676608,5750.747775463273,0.0,27000160.5417691,50405906775.26692,0.685708,0.31410043077835276,4.272935296024583e-12,-1.3603723132050345e-11,-1.0,0.00038874476351624757,0.7724892542448207
0.00017520087879747511,5706.733927270754,0.0,26626682.79029021,49257582297.26993,0.685708,0.31561581418448514,4.3936441583088e-12,-1.3920861885835174e-11,-1.0,0.0003910563596377478,0.7711096033242169
0.00017655189918154432,5663.056884325682,0.0,26258552.594993472,48135418426.057755,0.685708,0.3171341256064619,4.517700564614489e-12,-1.4245393982469857e-11,-1.0,0.0003933775829010145,0.7697634598814425
0.00017791333764165718,5619.71406930796,0.0,25895691.31333009,47038819182.56608,0.685708,0.3186553286133215,4.645195433684854e-12,-1.4577491780324003e-11,-1.0,0.0003957085429147395,0.7684504021489125
0.000179285274514357,5576.702924619841,0.0,25538021.479755122,45967202165.05599,0.685708,0.32017938646425853,4.776222097339962e-12,-1.4917331655896222e-11,-1.0,0.0003980493501490362,0.7671700149339453
0.0001806677907556847,5534.020912234933,0.0,25185466.787942313,44919998239.79954,0.685708,0.3217062621116666,4.910876362960675e-12,-1.526509409748794e-11,-1.0,0.00040040011594086187,0.7659218894542256
0.00018206096794595343,5491.665513548515,0.0,24837952.07327018,43896651238.815865,0.685708,0.32323591820424347,5.049256577549682e-12,-1.562096380105978e-11,-1.0,0.0004027609524994822,0.7647056231780277
0.0001834648882945647,5449.63422922884,0.0,24495403.295572672,42896617664.48978,0.685708,0.32476831709016807,5.191463693409445e-12,-1.5985129768323772e-11,-1.0,0.00040513197291196717,0.7635208196690632
0.00018487963464485852,5407.924579069693,0.0,24157747.522152383,41919366400.92194,0.685708,0.3263034208203406,5.337601335476128e-12,-1.6357785407121573e-11,-1.0,0.0004075132911487337,0.7623670884357961
0.00018630529047900077,5366.5341018440595,0.0,23824912.911051493,40964378431.85495,0.685708,0.3278411911516892,5.48777587035056e-12,-1.6739128634142726e-11,-1.0,0.0004099050220691192,0.7612440447850953
0.00018774193992291183,5325.460355158826,0.0,23496828.6945758,40031146565.02316,0.685708,0.32938158955054636,5.642096477068402e-12,-1.7129361980038442e-11,-1.0,0.0004123072814270035,0.7601513096800877
0.000189189667751228,5284.700915310737,0.0,23173425.16306991,39119175162.7857,0.685708,0.3309245771960841,5.800675219651372e-12,-1.7528692696984534e-11,-1.0,0.0004147201858764646,0.7590885096020874
0.00019064855939230653,5244.253377143295,0.0,22854633.64893733,38227979878.89249,0.685708,0.33247011498382034,5.96362712148446e-12,-1.793733286875336e-11,-1.0,0.00041714385297747584,0.758055276416474
0.00019211870093326406,5204.115353904919,0.0,22540386.510904305,37357087401.25059,0.685708,0.3340181635291832,6.131070241562829e-12,-1.8355499523350377e-11,-1.0,0.00041957840120164985,0.7570512472424004
0.00019360017912505882,5164.284477108028,0.0,22230617.11852117,36506035200.54762,0.685708,0.33556868317114547,6.303125752655497e-12,-1.8783414748277946e-11,-1.0,0.00042202394993801523,0.7560760643262184
0.00019509308138760865,5124.75839638932,0.0,21925259.83689969,35674371284.60398,0.685708,0.33712163397591693,6.4799180214319e-12,-1.9221305808485303e-11,-1.0,0.00042448061949884494,0.7551293749185083
0.00019659749581494844,5085.534779371103,0.0,21624250.011681862,34861653958.32119,0.685708,0.3386769757406995,6.66157469059988e-12,-1.9669405267068222e-11,-1.0,0.0004269485311255177,0.7542108311546037
0.00019811351118043097,5046.611311523598,0.0,21327523.954236057,34067451589.09719,0.685708,0.3402346679975087,6.848226763104892e-12,-2.0127951108783533e-11,-1.0,0.00042942780699443245,0.7533200899385104
0.0001996412169419625,5007.985696028436,0.0,21035018.92707877,33291342377.58858,0.685708,0.34179467001704955,7.040008688439898e-12,-2.0597186866441544e-11,-1.0,0.0004319185702229563,0.7524568128301206
0.00020118070324728416,4969.655653643062,0.0,20746673.12951647,32532914133.692333,0.685708,0.34335694081265844,7.237058451118985e-12,-2.10773617502467e-11,-1.0,0.000434420944875426,0.7516206659356226
0.00020273206093928894,4931.618922566296,0.0,20462425.68350623,31791764057.633873,0.685708,0.3449214391443007,7.439517661366381e-12,-2.156873078015176e-11,-1.0,0.00043693505596918784,0.7508113198010122
0.00020429538156138476,4893.87325830481,0.0,20182216.61972985,31067498526.039482,0.685708,0.34648812352263014,7.647531648076459e-12,-2.2071554921299297e-11,-1.0,0.00043946102948068307,0.7500284493086202
0.00020587075736289362,4856.41643354075,0.0,19905986.86388018,30359732882.885063,0.685708,0.3480569522131036,7.861249554098932e-12,-2.2586101222618867e-11,-1.0,0.00044199899235158424,0.7492717335765626
0.0002074582813044975,4819.246238000242,0.0,19633678.223154534,29668091235.204884,0.685708,0.3496278832401559,8.080824433907509e-12,-2.3112642958656995e-11,-1.0,0.0004445490724949697,0.748540855861034
0.00020905804706372293,4782.36047832299,0.0,19365233.372953564,28992206253.456066,0.685708,0.3512008743914297,8.306413353709187e-12,-2.365145977471242e-11,-1.0,0.00044711139880155285,0.747835503461364
0.00021067014904046748,4745.756977932885,0.0,19100595.84378183,28331718976.431038,0.685708,0.3527758832220596,8.53817749405421e-12,-2.4202837835354773e-11,-1.0,0.0004496861011459535,0.7471553676277478
0.0002122946823625728,4709.4335769095005,0.0,18839710.008346472,27686278620.61283,0.685708,0.3543528670590154,8.776282255008417e-12,-2.4767069976406926e-11,-1.0,0.00045227331039301625,0.7465001434715874
0.0002139317428914351,4673.3881318607055,0.0,18582521.06885241,27055542393.875862,0.685708,0.3559317830054941,9.020897363949227e-12,-2.5344455860468502e-11,-1.0,0.0004548731584041837,0.7458695298783629
0.00021558142722766469,4637.618515796124,0.0,18328975.044489246,26439175313.4285,0.685708,0.35751258794536966,9.272196986050916e-12,-2.5935302136067145e-11,-1.0,0.00045748577804390956,0.7452632294229617
0.00021724383271678316,4602.122618001689,0.0,18079018.75910886,25836850027.90553,0.685708,0.35909523854769054,9.530359837523151e-12,-2.6539922600517896e-11,-1.0,0.00046011130318613025,0.7446809482874012
0.00021891905745497053,4566.898343915033,0.0,17832599.829089016,25248246643.51145,0.685708,0.36067969127123317,9.795569301671639e-12,-2.715863836658128e-11,-1.0,0.0004627498687207775,0.744122396180873
0.00022060720029485232,4531.943615001917,0.0,17589666.651381522,24673052554.125957,0.685708,0.36226590236910183,1.0068013547848254e-11,-2.7791778033005295e-11,-1.0,0.0004654016105603506,0.7435872862620468
0.00022230836085133164,4497.256368633604,0.0,17350168.391741645,24110962275.27981,0.685708,0.3638538278933778,1.0347885653361665e-11,-2.84396778590431e-11,-1.0,0.0004680666656465304,0.7430753350635696
0.00022402263950747022,4462.834557965085,0.0,17114054.973135382,23561677281.911705,0.685708,0.3654434236998214,1.0635383728421284e-11,-2.91026819430407e-11,-1.0,0.00047074517195685393,0.7425862624187025
0.00022575013742040845,4428.676151814369,0.0,16881277.064323395,23024905849.82322,0.685708,0.3670346454526149,1.09307110441867e-11,-2.978114240518571e-11,-1.0,0.00047343726851143525,0.7421197913900319
0.00022749095652733784,4394.7791345425585,0.0,16651786.068617081,22500362900.743652,0.685708,0.3686274486291567,1.1234076164000338e-11,-3.0475419574518934e-11,-1.0,0.00047614309537973904,0.7416756482002027
0.00022924519955151305,4361.14150593497,0.0,16425534.11280601,21987769850.92649,0.685708,0.37022178852489734,1.1545693077878625e-11,-3.118588218030316e-11,-1.0,0.0004788627936874138,0.7412535621646119
0.0002310129700083161,4327.761281083056,0.0,16202474.036252385,21486854463.193268,0.685708,0.37181762025822224,1.1865781340343031e-11,-3.1912907547855685e-11,-1.0,0.0004815965056231695,0.740853265626014
0.00023279437221136357,4294.636490267295,0.0,15982559.380151393,20997350702.349297,0.685708,0.37341489877537565,1.2194566211670534e-11,-3.265688179894458e-11,-1.0,0.0004843443744457203,0.7404744938909882
0.00023458951127866077,4261.765178840987,0.0,15765744.3769543,20518998593.893215,0.685708,0.37501357885542586,1.2532278802647235e-11,-3.3418200056856706e-11,-1.0,0.00048710654449077187,0.7401169851682092
0.00023639849313880737,4229.145407114861,0.0,15551983.939951414,20051544085.944256,0.685708,0.37661361511527414,1.2879156222911057e-11,-3.419726665624812e-11,-1.0,0.0004898831611780742,0.7397804805084788
0.00023822142453724495,4196.775250242676,0.0,15341233.653013648,19594738914.316658,0.685708,0.3782149620146993,1.323544173296885e-11,-3.499449535788404e-11,-1.0,0.0004926743710185246,0.7394647237464689
0.00024005841304255908,4164.652798107574,0.0,15133449.760488825,19148340470.666183,0.685708,0.37981757386144516,1.3601384899979419e-11,-3.58103095683878e-11,-1.0,0.0004954803216213268,0.7391694614441305
0.00024190956705282354,4132.776155209435,0.0,14928589.157251863,18712111673.642128,0.685708,0.3814214048163399,1.397724175739145e-11,-3.6645142565109856e-11,-1.0,0.0004983011617012156,0.7388944428357219
0.0002437749958019996,4101.143440552968,0.0,14726609.378905045,18285820842.97315,0.685708,0.38302640889845724,1.4363274968532348e-11,-3.749943772624182e-11,-1.0,0.0005011370410857287,0.7386394197744124
0.0002456548093663806,4069.7527875367387,0.0,14527468.592127305,17869241576.422646,0.685708,0.3846325399903081,1.475975399424171e-11,-3.837364876629325e-11,-1.0,0.0005039881107225485,0.7384041466804286
0.000247549118671086,4038.602343843049,0.0,14331125.585169736,17462152629.547245,0.685708,0.3862397518430665,1.51669552646484e-11,-3.9268239977057877e-11,-1.0,0.0005068545226868922,0.7381883804906867
0.0002494580354966099,4007.690271328581,0.0,14137539.758494671,17064337798.193634,0.685708,0.3878479980818315,1.5585162355192535e-11,-4.0183686474199554e-11,-1.0,0.0005097364301889728,0.7379918806098801
0.0002513816724854139,3977.014745915989,0.0,13946671.115557322,16675585803.673704,0.685708,0.38945723221091416,1.6014666166992967e-11,-4.112047444958359e-11,-1.0,0.0005126339875815134,0.7378144088629839
0.0002533201431485769,3946.5739574862064,0.0,13758480.253726367,16295690180.55412,0.685708,0.3910674076191608,1.6455765111668383e-11,-4.2079101429493994e-11,-1.0,0.0005155473503673237,0.7376557294491383
0.0002552735618724902,3916.3661097716913,0.0,13572928.355342818,15924449167.003635,0.685708,0.3926784775852988,1.6908765300716827e-11,-4.3060076538867e-11,-1.0,0.0005184766752069439,0.7375156088968702
0.0002572420439256107,3886.38942025037,0.0,13389977.178913675,15561665597.637081,0.685708,0.39429039528331566,1.7373980739567178e-11,-4.4063920771688124e-11,-1.0,0.0005214221199263425,0.7373938160206208
0.00025922570546525894,3856.6421200405166,0.0,13209589.050439687,15207146798.80189,0.685708,0.395903113787858,1.7851733526412256e-11,-4.509116726768922e-11,-1.0,0.0005243838435246877,0.7372901218785477
0.0002612246635444768,3827.1224537963176,0.0,13031726.854873884,14860704486.2489,0.685708,0.3975165860796601,1.834235405594258e-11,-4.61423615954996e-11,-1.0,0.000527362006182172,0.7372042997315595
0.00026323903611893317,3797.828679604317,0.0,12856354.027709894,14522154665.135221,0.685708,0.3991307650509943,1.884618122809662e-11,-4.7218062042395784e-11,-1.0,0.0005303567692679116,0.7371361250035563
0.00026526894205388296,3768.7590688806463,0.0,12683434.546697726,14191317532.30515,0.685708,0.4007456035111408,1.9363562661949782e-11,-4.8318839910806036e-11,-1.0,0.0005333682953479016,0.7370853752428409
0.00026731450113118434,3739.9119062689792,0.0,12512932.923684636,13868017380.796515,0.685708,0.40236105419188284,1.9894854914867508e-11,-4.944527982172972e-11,-1.0,0.0005363967481930463,0.7370518300846763
0.0002693758340563633,3711.2854895393602,0.0,12344814.19658018,13552082506.523668,0.685708,0.40397706975301645,2.044042370704686e-11,-5.0597980025226393e-11,-1.0,0.0005394422927872497,0.7370352712149514
0.00027145306246573994,3682.878129487708,0.0,12179043.921442337,13243345117.085175,0.685708,0.40559360278788337,2.100064415158027e-11,-5.1777552718147264e-11,-1.0,0.0005425050953355733,0.7370354823349264
0.0002735463089336025,3654.6881498361895,0.0,12015588.164684158,12941641242.650175,0.685708,0.40721060582891433,2.1575900990170956e-11,-5.2984624369269686e-11,-1.0,0.0005455853232724686,0.7370522491270344
0.00027565569697944327,3626.713887134261,0.0,11854413.495397855,12646810648.873825,0.685708,0.4088280313531933,2.2166588834640212e-11,-5.421983605201538e-11,-1.0,0.0005486831452700682,0.7370853592217059
0.00027778135107524613,3598.9536906605276,0.0,11695486.97779553,12358696751.797365,0.685708,0.4104458317880324,2.2773112414363312e-11,-5.5483843784922515e-11,-1.0,0.0005517987312465566,0.7371346021651944
0.00027992339665283006,3571.4059223253566,0.0,11538776.163764391,12077146534.686872,0.685708,0.41206395951655933,2.3395886829778103e-11,-5.6777318880054966e-11,-1.0,0.0005549322523746043,0.7371997693883681
0.00028208196011125374,3544.0689565741736,0.0,11384249.085534353,11802010466.765911,0.685708,0.4136823668833178,2.4035337812114185e-11,-5.8100948299536914e-11,-1.0,0.0005580838810898722,0.7372806541764515
0.00028425716882427075,3516.941180291587,0.0,11231874.248457214,11533142423.80054,0.685708,0.41530100619987487,2.4691901989489278e-11,-5.945543502039475e-11,-1.0,0.0005612537910995946,0.7373770516396859
0.0002864491511478492,3490.020992706155,0.0,11081620.62389462,11270399610.492514,0.685708,0.4169198297504396,2.5366027159530443e-11,-6.084149840790918e-11,-1.0,0.0005644421573912244,0.7374887586848854
0.00028865803642774224,3463.306805295972,0.0,10933457.642214268,11013642484.641466,0.685708,0.41853878979748554,2.6058172568672858e-11,-6.225987459766633e-11,-1.0,0.000567649156241162,0.7376155739878641
