a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00015493818542972526,6453.186856690447,0.01,33726394.150932826,1.0127641831816574,77750815107.49551,-258308355.15217534,0.3105166709105985,-0.0010316168441366414,0.3634527162755259,0.0033333333244425496,0.0033333360005685098,0.21355791703367352,0.0003383496299758832,0.8032960523969652,0.0002204256818146663,0.003333333334071766,-9.287117110850254e-06
0.00015613295481800113,6403.797764608157,0.01,33258182.887715425,1.012815875260779,75973695061.58414,-252404301.8434997,0.31202256882774215,-0.001036619827172316,0.3652194218668027,0.0033333333242345836,0.003333336062958381,0.2129756858139622,0.0003404414904631141,0.801438698649234,0.00022127566090228366,0.0033333333340882826,-9.285395057655822e-06
0.00015733693738950388,6354.7866105172525,0.01,32796691.884337682,1.012867593617269,74237193955.2065,-246635195.17779323,0.31353155860802223,-0.0010416330821763774,0.3669897862526665,0.003333333324021752,0.003333336126807973,0.21239224869201298,0.000342541449646216,0.799621510202291,0.0002221357476423943,0.0033333333341051667,-9.283798303799515e-06
0.00015855020418952922,6306.1505023393765,0.01,32341822.181794364,1.012919336471977,72540383377.1102,-240997950.73229057,0.31504360586335634,-0.001046656494902646,0.3687637693073577,0.003333333323803942,0.0033333361921505933,0.21180761889075095,0.00034464960364310787,0.7978439455038012,0.0002230060222650071,0.0033333333341224276,-9.282329170406316e-06
0.00015977282681122308,6257.886570127055,0.01,31893476.302911114,1.0129711020363386,70882356136.37508,-235489554.5836689,0.31655867588721165,-0.001051689950046965,0.3705413305305779,0.0033333333235810374,0.0033333362590222126,0.21122180975653668,0.0003467660493340173,0.7961054725584034,0.00022388656550310974,0.003333333334140074,-9.280989991725905e-06
0.000161004877399804,6209.991965894427,0.01,31451558.22995207,1.0130228885125332,69262225777.39139,-230107061.6966799,0.3180767336571984,-0.0010567333312558177,0.3723224290505052,0.0033333333233529195,0.00333333632745747,0.2106348347581727,0.00034889088436626005,0.7944055686761285,0.00022477745859612687,0.003333333334158115,-9.279783115017173e-06
0.0001622464286568225,6162.463863449112,0.01,31015973.382565714,1.0130746940936473,67679126105.91792,-224847594.349592,0.31959774383773604,-0.0010617865211351852,0.37410702362689363,0.003333333323119465,0.003333336397493669,0.2100467074858824,0.0003510242071590516,0.7927437202284593,0.0002256787832934182,0.0033333333341765588,-9.278710900431365e-06
0.00016349755384444887,6115.299458225518,0.01,30586628.596066967,1.0131265169638384,66132210725.97877,-219708340.59564131,0.3211216707827804,-0.0010668494012596058,0.37589507265424493,0.00333333332288055,0.0033333364691683354,0.20945744165026453,0.0003531661169083576,0.7911194224117677,0.00022659062185782075,0.0033333333341954135,-9.277775720893796e-06
0.0001647583267897983,6068.495967119273,0.01,30163432.100047413,1.0131783552985032,64620652587.3395,-214686552.75963044,0.3226484785386225,-0.0010719218521814732,0.37768653416506365,0.003333333322636046,0.0033333365425194383,0.20886705108122075,0.0003553167135917703,0.7895321790178927,0.000227513057069229,0.003333333334214689,-9.276979961983777e-06
0.00016602882188928642,6022.050628323036,0.01,29746293.497311074,1.013230207264445,63143643543.33025,-209779545.96890205,0.32417813084674907,-0.0010770037534405424,0.37948136583318576,0.0033333333223858233,0.003333336617586502,0.20827554972685877,0.0003574760979734274,0.7879815022116137,0.0002284461722282222,0.0033333333342343953,-9.276326021812558e-06
0.00016730911411301844,5975.960701163555,0.01,29335123.743129812,1.0132820710200479,61700393918.7753,-204984696.71788892,0.3257105911467696,-0.0010820949835736499,0.38127952497718415,0.0033333333221297473,0.0033333366944092724,0.20768295165237013,0.00035964437160895693,0.786466912314791,0.0002293900511597293,0.0033333333342545407,-9.275816310901113e-06
