a,z,k_h_Mpc,delta_A,theta_A,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00012117215611000261,8251.721021916777,0.0001,1.0000000168457898e-05,-1.895644651157351e-12,-1.2338675008979024e-06,0.0,0.0,-2.0994658885880635e-06,nan
0.00012210654670216113,8188.569085424813,0.0001,1.0000000183382905e-05,-1.9905031963114993e-12,-1.2405820150395972e-06,0.0,0.0,-2.092751379421371e-06,nan
0.0001230481426276794,8125.900403737198,0.0001,1.0000000199043074e-05,-2.0870558172010857e-12,-1.247317781805935e-06,0.0,0.0,-2.0860156178750895e-06,nan
0.00012399699944879165,8063.711278864296,0.0001,1.0000000215451527e-05,-2.185330804320699e-12,-1.2540747025757238e-06,0.0,0.0,-2.0792587025747848e-06,nan
0.0001249531731561874,8001.99804111443,0.0001,1.0000000232621604e-05,-2.2853568664169846e-12,-1.2608526768550092e-06,0.0,0.0,-2.072480734018859e-06,nan
0.00012591672017231442,7940.757048877391,0.0001,1.0000000250566868e-05,-2.3871631354659636e-12,-1.26765160227624e-06,0.0,0.0,-2.0656818145793827e-06,nan
0.00012688769735470985,7879.984688409446,0.0001,1.0000000269301108e-05,-2.4907791716860373e-12,-1.2744713745977676e-06,0.0,0.0,-2.0588620485026017e-06,nan
0.00012786616199935346,7819.67737362021,0.0001,1.0000000288838341e-05,-2.5962349685858826e-12,-1.2813118877036209e-06,0.0,0.0,-2.0520215419091595e-06,nan
0.00012885217184405037,7759.831545860932,0.0001,1.0000000309192815e-05,-2.703560958047803e-12,-1.2881730336036244e-06,0.0,0.0,-2.0451604027939804e-06,nan
0.00012984578507183636,7700.443673714602,0.0001,1.0000000330379017e-05,-2.8127880154455847e-12,-1.2950547024338089e-06,0.0,0.0,-2.0382787410258636e-06,nan
0.00013084706031441263,7641.510252787478,0.0001,1.0000000352411667e-05,-2.923947464797388e-12,-1.3019567824571565e-06,0.0,0.0,-2.0313766683467323e-06,nan
0.00013185605665560506,7583.0278055023355,0.0001,1.0000000375305732e-05,-3.0370710839528907e-12,-1.3088791600646535e-06,0.0,0.0,-2.0244542983705903e-06,nan
0.0001328728336348497,7524.99288089331,0.0001,1.0000000399076425e-05,-3.1521911098146756e-12,-1.3158217197766651e-06,0.0,0.0,-2.017511746582143e-06,nan
0.0001338974512507081,7467.40205440215,0.0001,1.0000000423739205e-05,-3.269340243593926e-12,-1.3227843442446526e-06,0.0,0.0,-2.0105491303350826e-06,nan
0.00013492996996440545,7410.251927676262,0.0001,1.0000000449309788e-05,-3.3885516560995493e-12,-1.3297669142531902e-06,0.0,0.0,-2.0035665688500726e-06,nan
0.00013597045070340064,7353.5391283680565,0.0001,1.0000000475804145e-05,-3.509858993061303e-12,-1.336769308722344e-06,0.0,0.0,-1.9965641832123713e-06,nan
0.00013701895486497917,7297.260309936076,0.0001,1.0000000503238506e-05,-3.6332963804858055e-12,-1.3437914047103418e-06,0.0,0.0,-1.9895420963691602e-06,nan
0.00013807554431987816,7241.412151447403,0.0001,1.0000000531629364e-05,-3.758898430046053e-12,-1.350833077416623e-06,0.0,0.0,-1.9825004331264987e-06,nan
0.00013914028141593626,7185.991357381761,0.0001,1.0000000560993486e-05,-3.886700244503486e-12,-1.357894200185183e-06,0.0,0.0,-1.9754393201459786e-06,nan
0.0001402132289817721,7130.994657437075,0.0001,1.0000000591347903e-05,-4.01673742316258e-12,-1.3649746445082763e-06,0.0,0.0,-1.9683588859410243e-06,nan
0.00014129445033049352,7076.418806336405,0.0001,1.0000000622709926e-05,-4.149046067358027e-12,-1.3720742800304617e-06,0.0,0.0,-1.961259260872847e-06,nan
0.00014238400926343137,7022.260583636557,0.0001,1.0000000655097144e-05,-4.283662785973467e-12,-1.3791929745529664e-06,0.0,0.0,-1.9541405771460816e-06,nan
0.00014348197007390656,6968.51679353794,0.0001,1.0000000688527429e-05,-4.420624700992404e-12,-1.3863305940384225e-06,0.0,0.0,-1.9470029688040536e-06,nan
0.00014458839755102174,6915.184264696095,0.0001,1.0000000723018939e-05,-4.559969453080036e-12,-1.393487002615917e-06,0.0,0.0,-1.939846571723729e-06,nan
0.00014570335698348635,6862.259850034461,0.0001,1.0000000758590127e-05,-4.701735207196655e-12,-1.400662062586413e-06,0.0,0.0,-1.932671523610296e-06,nan
0.0001468269141634683,6809.740426558716,0.0001,1.0000000795259736e-05,-4.845960658241553e-12,-1.4078556344285014e-06,0.0,0.0,-1.925477963991411e-06,nan
0.00014795913539047555,6757.622895172529,0.0001,1.0000000833046813e-05,-4.992685036727353e-12,-1.415067576804497e-06,0.0,0.0,-1.9182660342111074e-06,nan
0.0001491000874752702,6705.904180494598,0.0001,1.0000000871970704e-05,-5.1419481144848676e-12,-1.4222977465669058e-06,0.0,0.0,-1.911035877423329e-06,nan
0.0001502498377438088,6654.581230677277,0.0001,1.0000000912051068e-05,-5.293790210397258e-12,-1.4295459987652128e-06,0.0,0.0,-1.9037876385851432e-06,nan
0.00015140845404121715,6603.65101722639,0.0001,1.0000000953307871e-05,-5.448252196164218e-12,-1.4368121866530447e-06,0.0,0.0,-1.896521464449579e-06,nan
0.00015257600473579186,6553.110534822624,0.0001,1.0000000995761398e-05,-5.605375502094727e-12,-1.4440961616956654e-06,0.0,0.0,-1.889237503558134e-06,nan
0.00015375255872303653,6502.956801144093,0.0001,1.0000001039432252e-05,-5.765202122929181e-12,-1.4513977735778394e-06,0.0,0.0,-1.8819359062329111e-06,nan
0.00015493818542972526,6453.186856690447,0.0001,1.0000001084341363e-05,-5.9277746236893595e-12,-1.4587168702120336e-06,0.0,0.0,-1.8746168245684208e-06,nan
0.00015613295481800113,6403.797764608157,0.0001,1.0000001130509988e-05,-6.093136145557005e-12,-1.4660532977469837e-06,0.0,0.0,-1.8672804124230125e-06,nan
0.00015733693738950388,6354.7866105172525,0.0001,1.0000001177959722e-05,-6.2613304117797524e-12,-1.473406900576607e-06,0.0,0.0,-1.8599268254099667e-06,nan
0.00015855020418952922,6306.1505023393765,0.0001,1.0000001226712492e-05,-6.4324017336043304e-12,-1.4807775213492649e-06,0.0,0.0,-1.8525562208882323e-06,nan
0.00015977282681122308,6257.886570127055,0.0001,1.0000001276790572e-05,-6.6063950162371274e-12,-1.4881650009773965e-06,0.0,0.0,-1.845168757952794e-06,nan
0.000161004877399804,6209.991965894427,0.0001,1.0000001328216582e-05,-6.783355764830716e-12,-1.4955691786474819e-06,0.0,0.0,-1.837764597424712e-06,nan
0.0001622464286568225,6162.463863449112,0.0001,1.0000001381013494e-05,-6.96333009049716e-12,-1.5029898918303815e-06,0.0,0.0,-1.8303439018407833e-06,nan
0.00016349755384444887,6115.299458225518,0.0001,1.0000001435204636e-05,-7.1463647163464615e-12,-1.5104269762920063e-06,0.0,0.0,-1.822906835442872e-06,nan
0.0001647583267897983,6068.495967119273,0.0001,1.0000001490813697e-05,-7.332506983550963e-12,-1.5178802661043677e-06,0.0,0.0,-1.8154535641668646e-06,nan
0.00016602882188928642,6022.050628323036,0.0001,1.0000001547864734e-05,-7.521804857434317e-12,-1.5253495936569567e-06,0.0,0.0,-1.807984255631288e-06,nan
0.00016730911411301844,5975.960701163555,0.0001,1.0000001606382173e-05,-7.714306933584975e-12,-1.5328347896684787e-06,0.0,0.0,-1.800499079125579e-06,nan
0.00016859927900921508,5930.223465939871,0.0001,1.0000001666390817e-05,-7.910062443994246e-12,-1.5403356831989588e-06,0.0,0.0,-1.7929982055979802e-06,nan
0.00016989939270866818,5884.836223762914,0.0001,1.0000001727915848e-05,-8.109121263217404e-12,-1.5478521016621653e-06,0.0,0.0,-1.7854818076431172e-06,nan
0.00017120953192923557,5839.7962963961645,0.0001,1.0000001790982834e-05,-8.31153391455883e-12,-1.5553838708384196e-06,0.0,0.0,-1.777950059489192e-06,nan
0.0001725297739803655,5795.101026097696,0.0001,1.0000001855617736e-05,-8.51735157627922e-12,-1.5629308148877169e-06,0.0,0.0,-1.7704031369848621e-06,nan
0.0001738601967676608,5750.747775463273,0.0001,1.0000001921846909e-05,-8.726626087825957e-12,-1.5704927563632272e-06,0.0,0.0,-1.7628412175857425e-06,nan
0.00017520087879747511,5706.733927270754,0.0001,1.0000001989697108e-05,-8.939409956085011e-12,-1.5780695162251235e-06,0.0,0.0,-1.7552644803405789e-06,nan
0.00017655189918154432,5663.056884325682,0.0001,1.0000002059195493e-05,-9.15575636165436e-12,-1.585660913854749e-06,0.0,0.0,-1.747673105877082e-06,nan
0.00017791333764165718,5619.71406930796,0.0001,1.000000213036964e-05,-9.375719165139038e-12,-1.5932667670691548e-06,0.0,0.0,-1.740067276387392e-06,nan
0.000179285274514357,5576.702924619841,0.0001,1.0000002203247537e-05,-9.599352913466118e-12,-1.6008868921359425e-06,0.0,0.0,-1.7324471756132364e-06,nan
0.0001806677907556847,5534.020912234933,0.0001,1.0000002277857594e-05,-9.826712846220693e-12,-1.6085211037884815e-06,0.0,0.0,-1.7248129888307164e-06,nan
0.00018206096794595343,5491.665513548515,0.0001,1.0000002354228648e-05,-1.0057854902000827e-11,-1.616169215241432e-06,0.0,0.0,-1.7171649028347838e-06,nan
0.0001834648882945647,5449.63422922884,0.0001,1.000000243238997e-05,-1.0292835724792633e-11,-1.623831038206634e-06,0.0,0.0,-1.709503105923356e-06,nan
0.00018487963464485852,5407.924579069693,0.0001,1.0000002512371268e-05,-1.0531712670363706e-11,-1.6315063829093054e-06,0.0,0.0,-1.7018277878811174e-06,nan
0.00018630529047900077,5366.5341018440595,0.0001,1.0000002594202694e-05,-1.0774543812674919e-11,-1.639195058104576e-06,0.0,0.0,-1.6941391399629886e-06,nan
0.00018774193992291183,5325.460355158826,0.0001,1.0000002677914847e-05,-1.1021387950310804e-11,-1.6468968710943707e-06,0.0,0.0,-1.686437354877245e-06,nan
0.000189189667751228,5284.700915310737,0.0001,1.0000002763538783e-05,-1.1272304612926569e-11,-1.6546116277445862e-06,0.0,0.0,-1.6787226267683417e-06,nan
0.00019064855939230653,5244.253377143295,0.0001,1.0000002851106017e-05,-1.1527354067713097e-11,-1.6623391325026218e-06,0.0,0.0,-1.6709951511993838e-06,nan
0.00019211870093326406,5204.115353904919,0.0001,1.0000002940648527e-05,-1.1786597325877622e-11,-1.6700791884152024e-06,0.0,0.0,-1.6632551251343066e-06,nan
0.00019360017912505882,5164.284477108028,0.0001,1.0000003032198769e-05,-1.2050096149141419e-11,-1.677831597146552e-06,0.0,0.0,-1.6555027469197042e-06,nan
0.00019509308138760865,5124.75839638932,0.0001,1.000000312578967e-05,-1.2317913056252648e-11,-1.6855961589968536e-06,0.0,0.0,-1.6477382162663697e-06,nan
0.00019659749581494844,5085.534779371103,0.0001,1.0000003221454644e-05,-1.259011132951434e-11,-1.6933726729210288e-06,0.0,0.0,-1.6399617342305192e-06,nan
0.00019811351118043097,5046.611311523598,0.0001,1.0000003319227593e-05,-1.286675502132784e-11,-1.7011609365478434e-06,0.0,0.0,-1.6321735031946873e-06,nan
0.0001996412169419625,5007.985696028436,0.0001,1.0000003419142911e-05,-1.314790896074964e-11,-1.7089607461992882e-06,0.0,0.0,-1.6243737268483489e-06,nan
0.00020118070324728416,4969.655653643062,0.0001,1.00000035212355e-05,-1.3433638760063118e-11,-1.716771896910289e-06,0.0,0.0,-1.6165626101682108e-06,nan
0.00020273206093928894,4931.618922566296,0.0001,1.0000003625540761e-05,-1.3724010821362619e-11,-1.7245941824486963e-06,0.0,0.0,-1.6087403593982242e-06,nan
0.00020429538156138476,4893.87325830481,0.0001,1.0000003732094614e-05,-1.4019092343151617e-11,-1.7324273953355818e-06,0.0,0.0,-1.6009071820292893e-06,nan
0.00020587075736289362,4856.41643354075,0.0001,1.0000003840933496e-05,-1.4318951326952326e-11,-1.7402713268658147e-06,0.0,0.0,-1.5930632867786838e-06,nan
0.0002074582813044975,4819.246238000242,0.0001,1.000000395209437e-05,-1.4623656583928383e-11,-1.7481257671289347e-06,0.0,0.0,-1.5852088835691886e-06,nan
0.00020905804706372293,4782.36047832299,0.0001,1.000000406561473e-05,-1.493327774151863e-11,-1.755990505030304e-06,0.0,0.0,-1.5773441835079392e-06,nan
0.00021067014904046748,4745.756977932885,0.0001,1.000000418153261e-05,-1.5247885250081918e-11,-1.7638653283125282e-06,0.0,0.0,-1.5694693988650084e-06,nan
0.0002122946823625728,4709.4335769095005,0.0001,1.0000004299886584e-05,-1.5567550389553512e-11,-1.7717500235771735e-06,0.0,0.0,-1.5615847430516879e-06,nan
0.0002139317428914351,4673.3881318607055,0.0001,1.0000004420715781e-05,-1.5892345276110797e-11,-1.7796443763067292e-06,0.0,0.0,-1.5536904305985311e-06,nan
0.00021558142722766469,4637.618515796124,0.0001,1.0000004544059887e-05,-1.6222342868850012e-11,-1.7875481708868544e-06,0.0,0.0,-1.5457866771331082e-06,nan
0.00021724383271678316,4602.122618001689,0.0001,1.000000466995915e-05,-1.6557616976471345e-11,-1.795461190628871e-06,0.0,0.0,-1.5378736993575122e-06,nan
0.00021891905745497053,4566.898343915033,0.0001,1.0000004798454386e-05,-1.6898242263974253e-11,-1.803383217792528e-06,0.0,0.0,-1.5299517150256008e-06,nan
0.00022060720029485232,4531.943615001917,0.0001,1.0000004929586994e-05,-1.7244294259360685e-11,-1.811314033609008e-06,0.0,0.0,-1.5220209429199902e-06,nan
0.00022230836085133164,4497.256368633604,0.0001,1.0000005063398952e-05,-1.7595849360346565e-11,-1.8192534183041662e-06,0.0,0.0,-1.5140816028288177e-06,nan
0.00022402263950747022,4462.834557965085,0.0001,1.0000005199932828e-05,-1.7952984841082e-11,-1.8272011511220495e-06,0.0,0.0,-1.5061339155222265e-06,nan
0.00022575013742040845,4428.676151814369,0.0001,1.000000533923179e-05,-1.8315778858877734e-11,-1.8351570103486078e-06,0.0,0.0,-1.4981781027286557e-06,nan
0.00022749095652733784,4394.7791345425585,0.0001,1.0000005481339608e-05,-1.8684310460940044e-11,-1.8431207733356695e-06,0.0,0.0,-1.4902143871108664e-06,nan
0.00022924519955151305,4361.14150593497,0.0001,1.0000005626300662e-05,-1.905865959111099e-11,-1.8510922165251196e-06,0.0,0.0,-1.4822429922417676e-06,nan
0.0002310129700083161,4327.761281083056,0.0001,1.0000005774159951e-05,-1.9438907096616252e-11,-1.8590711154733172e-06,0.0,0.0,-1.4742641425799998e-06,nan
0.00023279437221136357,4294.636490267295,0.0001,1.0000005924963098e-05,-1.982513473481825e-11,-1.8670572448757167e-06,0.0,0.0,-1.4662780634453161e-06,nan
0.00023458951127866077,4261.765178840987,0.0001,1.0000006078756357e-05,-2.021742517997472e-11,-1.875050378591695e-06,0.0,0.0,-1.4582849809937573e-06,nan
0.00023639849313880737,4229.145407114861,0.0001,1.0000006235586621e-05,-2.061586203000357e-11,-1.883050289669598e-06,0.0,0.0,-1.4502851221926089e-06,nan
0.00023822142453724495,4196.775250242676,0.0001,1.0000006395501429e-05,-2.1020529813251283e-11,-1.891056750371964e-06,0.0,0.0,-1.442278714795179e-06,nan
0.00024005841304255908,4164.652798107574,0.0001,1.0000006558548972e-05,-2.1431513995267427e-11,-1.8990695322009653e-06,0.0,0.0,-1.434265987315359e-06,nan
0.00024190956705282354,4132.776155209435,0.0001,1.0000006724778104e-05,-2.1848900985581948e-11,-1.9070884059240044e-06,0.0,0.0,-1.4262471690020304e-06,nan
0.0002437749958019996,4101.143440552968,0.0001,1.0000006894238343e-05,-2.227277814448779e-11,-1.915113141599522e-06,0.0,0.0,-1.4182224898132588e-06,nan
0.0002456548093663806,4069.7527875367387,0.0001,1.0000007066979882e-05,-2.2703233789826482e-11,-1.923143508602958e-06,0.0,0.0,-1.4101921803903362e-06,nan
0.000247549118671086,4038.602343843049,0.0001,1.0000007243053599e-05,-2.3140357203776868e-11,-1.9311792756528825e-06,0.0,0.0,-1.4021564720316502e-06,nan
0.0002494580354966099,4007.690271328581,0.0001,1.0000007422511057e-05,-2.3584238639647967e-11,-1.939220210837308e-06,0.0,0.0,-1.394115596666378e-06,nan
0.0002513816724854139,3977.014745915989,0.0001,1.0000007605404522e-05,-2.403496932867322e-11,-1.9472660816401245e-06,0.0,0.0,-1.3860697868280497e-06,nan
0.0002533201431485769,3946.5739574862064,0.0001,1.000000779178696e-05,-2.4492641486808977e-11,-1.9553166549677197e-06,0.0,0.0,-1.3780192756279334e-06,nan
0.0002552735618724902,3916.3661097716913,0.0001,1.000000798171205e-05,-2.495734832153357e-11,-1.9633716971757084e-06,0.0,0.0,-1.3699642967283082e-06,nan
0.0002572420439256107,3886.38942025037,0.0001,1.0000008175234192e-05,-2.542918403865018e-11,-1.9714309740958323e-06,0.0,0.0,-1.3619050843155654e-06,nan
0.00025922570546525894,3856.6421200405166,0.0001,1.0000008372408512e-05,-2.5908243849089966e-11,-1.9794942510629526e-06,0.0,0.0,-1.3538418730732182e-06,nan
0.0002612246635444768,3827.1224537963176,0.0001,1.0000008573290873e-05,-2.639462397571836e-11,-1.9875612929422005e-06,0.0,0.0,-1.3457748981547573e-06,nan
0.00026323903611893317,3797.828679604317,0.0001,1.000000877793788e-05,-2.6888421660141744e-11,-1.995631864156228e-06,0.0,0.0,-1.337704395156399e-06,nan
0.00026526894205388296,3768.7590688806463,0.0001,1.000000898640689e-05,-2.738973516951533e-11,-2.0037057287125584e-06,0.0,0.0,-1.3296306000897385e-06,nan
0.00026731450113118434,3739.9119062689792,0.0001,1.0000009198756017e-05,-2.7898663803353458e-11,-2.011782650231068e-06,0.0,0.0,-1.3215537493542711e-06,nan
0.0002693758340563633,3711.2854895393602,0.0001,1.0000009415044142e-05,-2.8415307900339e-11,-2.019862391971532e-06,0.0,0.0,-1.3134740797098487e-06,nan
0.00027145306246573994,3682.878129487708,0.0001,1.0000009635330923e-05,-2.8939768845135357e-11,-2.0279447168612975e-06,0.0,0.0,-1.3053918282490101e-06,nan
0.0002735463089336025,3654.6881498361895,0.0001,1.0000009859676798e-05,-2.9472149075197305e-11,-2.0360293875229976e-06,0.0,0.0,-1.2973072323692685e-06,nan
0.00027565569697944327,3626.713887134261,0.0001,1.0000010088142999e-05,-3.001255208758417e-11,-2.044116166302375e-06,0.0,0.0,-1.2892205297452913e-06,nan
0.00027778135107524613,3598.9536906605276,0.0001,1.0000010320791553e-05,-3.0561082445772285e-11,-2.0522048152961653e-06,0.0,0.0,-1.281131958301019e-06,nan
0.00027992339665283006,3571.4059223253566,0.0001,1.00000105576853e-05,-3.111784578646761e-11,-2.0602950963800264e-06,0.0,0.0,-1.27304175618174e-06,nan
0.00028208196011125374,3544.0689565741736,0.0001,1.0000010798887889e-05,-3.1682948826420146e-11,-2.0683867712365513e-06,0.0,0.0,-1.2649501617260785e-06,nan
0.00028425716882427075,3516.941180291587,0.0001,1.0000011044463798e-05,-3.2256499369236444e-11,-2.076479601383304e-06,0.0,0.0,-1.256857413437962e-06,nan
0.0002864491511478492,3490.020992706155,0.0001,1.0000011294478335e-05,-3.283860631219453e-11,-2.0845733482009173e-06,0.0,0.0,-1.2487637499585278e-06,nan
0.00028865803642774224,3463.306805295972,0.0001,1.000001154899765e-05,-3.342937965305677e-11,-2.0926677729612044e-06,0.0,0.0,-1.2406694100380123e-06,nan
0.00029088395500712376,3436.7970416948915,0.0001,1.0000011808088742e-05,-3.402893049688489e-11,-2.1007626368553176e-06,0.0,0.0,-1.232574632507596e-06,nan
0.0002931270382342785,3410.490137599525,0.0001,1.0000012071819465e-05,-3.4637371062853904e-11,-2.1088577010219157e-06,0.0,0.0,-1.224479656251239e-06,nan
0.000295387418470351,3384.3845406769524,0.0001,1.0000012340258544e-05,-3.5254814691066066e-11,-2.116952726575341e-06,0.0,0.0,-1.2163847201775071e-06,nan
0.0002976652290971597,3358.47871047308,0.0001,1.0000012613475576e-05,-3.5881375849366536e-11,-2.1250474746338166e-06,0.0,0.0,-1.2082900631913752e-06,nan
0.00029996060452506363,3332.771118321785,0.0001,1.0000012891541043e-05,-3.651717014015722e-11,-2.133141706347628e-06,0.0,0.0,-1.2001959241660528e-06,nan
0.0003022736802008976,3307.2602472546682,0.0001,1.0000013174526315e-05,-3.716231430721316e-11,-2.1412351829273104e-06,0.0,0.0,-1.192102541914795e-06,nan
0.0003046045926159609,3281.9445919115838,0.0001,1.0000013462503672e-05,-3.781692624249715e-11,-2.1493276656718045e-06,0.0,0.0,-1.1840101551627528e-06,nan
0.0003069534793140748,3256.8226584517715,0.0001,1.0000013755546296e-05,-3.8481124992976935e-11,-2.1574189159966046e-06,0.0,0.0,-1.1759190025188273e-06,nan
0.00030932047889969765,3231.892964465721,0.0001,1.0000014053728292e-05,-3.9155030767441865e-11,-2.165508695461877e-06,0.0,0.0,-1.1678293224475535e-06,nan
0.0003117057310461016,3207.1540388877193,0.0001,1.000001435712469e-05,-3.9838764943320065e-11,-2.1735967658005218e-06,0.0,0.0,-1.1597413532410415e-06,nan
0.00031410937650361883,3182.6044219090004,0.0001,1.000001466581146e-05,-4.0532450073498416e-11,-2.1816828889462264e-06,0.0,0.0,-1.151655332990927e-06,nan
0.00031653155710794224,3158.2426648916535,0.0001,1.0000014979865517e-05,-4.1236209893141184e-11,-2.189766827061431e-06,0.0,0.0,-1.143571499560408e-06,nan
0.0003189724157884996,3134.0673302830924,0.0001,1.000001529936473e-05,-4.195016932651252e-11,-2.1978483425652706e-06,0.0,0.0,-1.135490090556306e-06,nan
0.0003214320965768831,3110.076991531276,0.0001,1.0000015624387933e-05,-4.2674454493798196e-11,-2.2059271981614234e-06,0.0,0.0,-1.1274113433012212e-06,nan
0.0003239107446153525,3086.2702330004854,0.0001,1.0000015955014934e-05,-4.3409192717931406e-11,-2.2140031568659153e-06,0.0,0.0,-1.1193354948057293e-06,nan
0.00032640850616539777,3062.645649887812,0.0001,1.0000016291326521e-05,-4.415451253141908e-11,-2.222075982034822e-06,0.0,0.0,-1.1112627817406848e-06,nan
0.00032892552861636844,3039.2018481402743,0.0001,1.0000016633404477e-05,-4.491054368317045e-11,-2.230145437391901e-06,0.0,0.0,-1.103193440409591e-06,nan
0.0003314619604941745,3015.93744437252,0.0001,1.0000016981331586e-05,-4.5677417145330146e-11,-2.2382112870561307e-06,0.0,0.0,-1.0951277067210646e-06,nan
0.0003340179514700464,2992.851065785237,0.0001,1.0000017335191641e-05,-4.645526512011161e-11,-2.246273295569143e-06,0.0,0.0,-1.087065816161404e-06,nan
0.0003365936523693711,2969.9413500841074,0.0001,1.0000017695069457e-05,-4.72442210466364e-11,-2.254331227922562e-06,0.0,0.0,-1.079008003767257e-06,nan
0.00033918921518058873,2947.206945399449,0.0001,1.0000018061050879e-05,-4.804441960777501e-11,-2.262384849585219e-06,0.0,0.0,-1.0709545040984071e-06,nan
0.0003418047930641631,2924.646510206431,0.0001,1.000001843322279e-05,-4.885599673699301e-11,-2.270433926530256e-06,0.0,0.0,-1.062905551210674e-06,nan
0.0003444405403616187,2902.258713245913,0.0001,1.0000018811673123e-05,-4.967908962520111e-11,-2.2784782252621063e-06,0.0,0.0,-1.0548613786289348e-06,nan
0.00034709661260464857,2880.0422334458913,0.0001,1.000001919649087e-05,-5.051383672761017e-11,-2.286517512843334e-06,0.0,0.0,-1.0468222193202895e-06,nan
0.0003497731665242917,2857.9957598435444,0.0001,1.000001958776609e-05,-5.136037777059148e-11,-2.294551556921343e-06,0.0,0.0,-1.0387883056673535e-06,nan
0.00035247036006018145,2836.1179915078765,0.0001,1.0000019985589922e-05,-5.221885375854258e-11,-2.3025801257549414e-06,0.0,0.0,-1.0307598694416993e-06,nan
