a,z,k_h_Mpc,delta_A,theta_A,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.000189189667751228,5284.700915310737,0.0001,1.0000002902006342e-05,-1.1397250392267099e-11,-1.6852231181951303e-06,7013.764071671621,0.07013766107070403,-1.6481111824736503e-06,0.0
0.00019064855939230653,5244.253377143295,0.0001,1.0000002992817041e-05,-1.1654351279108283e-11,-1.6930212368637194e-06,6930.142043126031,0.06930144117190752,-1.6403130940752943e-06,0.0
0.00019211870093326406,5204.115353904919,0.0001,1.000000308565473e-05,-1.1915654745118148e-11,-1.7008313533325771e-06,6847.51700319707,0.06847519116104393,-1.632503008552333e-06,0.0
0.00019360017912505882,5164.284477108028,0.0001,1.0000003180552463e-05,-1.2181222210812514e-11,-1.7086532643304349e-06,6765.877065228647,0.06765879217151342,-1.6246811291870528e-06,0.0
0.00019509308138760865,5124.75839638932,0.0001,1.0000003277543771e-05,-1.2451115841364261e-11,-1.7164867652742237e-06,6685.210484284028,0.06685212675391027,-1.6168476605737e-06,0.0
0.00019659749581494844,5085.534779371103,0.0001,1.0000003376662679e-05,-1.2725398552903075e-11,-1.7243316502888575e-06,6605.50565545625,0.06605507885912693,-1.6090028085987024e-06,0.0
0.00019811351118043097,5046.611311523598,0.0001,1.0000003477943701e-05,-1.3004134018828688e-11,-1.7321877122273382e-06,6526.751112198461,0.06526753382165752,-1.6011467804205621e-06,0.0
0.0001996412169419625,5007.985696028436,0.0001,1.0000003581421852e-05,-1.3287386676135627e-11,-1.7400547426911274e-06,6448.93552467448,0.0644893783431034,-1.59327978444949e-06,0.0
0.00020118070324728416,4969.655653643062,0.0001,1.0000003687132653e-05,-1.357522173175102e-11,-1.7479325320508358e-06,6372.047698128687,0.06372050047587201,-1.5854020303267153e-06,0.0
0.00020273206093928894,4931.618922566296,0.0001,1.0000003795112137e-05,-1.3867705168882908e-11,-1.755820869467179e-06,6296.076571275684,0.06296078960707345,-1.5775137289035332e-06,0.0
0.00020429538156138476,4893.87325830481,0.0001,1.0000003905396855e-05,-1.4164903753380795e-11,-1.7637195429122374e-06,6221.011214708825,0.06221013644260588,-1.5696150922200478e-06,0.0
0.00020587075736289362,4856.41643354075,0.0001,1.000000401802388e-05,-1.446688504010591e-11,-1.7716283391909736e-06,6146.840829328043,0.06146843299143367,-1.5617063334836533e-06,0.0
0.0002074582813044975,4819.246238000242,0.0001,1.0000004133030816e-05,-1.477371737931275e-11,-1.7795470439630468e-06,6073.5547447861245,0.06073557255005017,-1.553787667047225e-06,0.0
0.00020905804706372293,4782.36047832299,0.0001,1.0000004250455803e-05,-1.508546992303996e-11,-1.787475441764886e-06,6001.142417953713,0.060011449687127745,-1.5458593083870484e-06,0.0
0.00021067014904046748,4745.756977932885,0.0001,1.0000004370337524e-05,-1.5402212631510642e-11,-1.7954133160320238e-06,5929.593431402585,0.05929596022835053,-1.5379214740804843e-06,0.0
