a,z,Gamma,H,rho_A,rho_B,Omega_A,Omega_B,w_dark,w_B_eff,D,f
0.000161004877399804,6209.991965894427,0.0,31181476.522018492,65308383145.256516,0.23952868484361411,0.30513735156894034,1.1191388455508014e-12,-3.667656023729521e-12,-1.0,0.0003596737613104554,0.789986796109357
0.0001622464286568225,6162.463863449112,0.0,30748715.11341269,63820557218.05977,0.23952868484361411,0.3066383287444594,1.1508623366581928e-12,-3.753158782746164e-12,-1.0,0.0003618606581326722,0.7882705461216816
0.00016349755384444887,6115.299458225518,0.0,30322166.556373004,62366626265.49035,0.23952868484361411,0.3081424892764394,1.183468941972641e-12,-3.840654837140578e-12,-1.0,0.0003640561053760011,0.7865922836854083
0.0001647583267897983,6068.495967119273,0.0,29901739.321628433,60945818107.628235,0.23952868484361411,0.309649798783489,1.2169827457844139e-12,-3.930190655898214e-12,-1.0,0.000366260203672886,0.7849515110384092
0.00016602882188928642,6022.050628323036,0.0,29487343.25110661,59557378156.00569,0.23952868484361411,0.3111602225539121,1.2514284743823826e-12,-4.0218137913194386e-12,-1.0,0.0003684730544558552,0.7833477388962728
0.00016730911411301844,5975.960701163555,0.0,29078889.537206154,58200569012.84775,0.23952868484361411,0.3126737255482863,1.2868315127503525e-12,-4.115572904274397e-12,-1.0,0.00037069475996251607,0.7817804862321527
0.00016859927900921508,5930.223465939871,0.0,28676290.70238271,56874670079.43941,0.23952868484361411,0.3141902724021144,1.3232179216867488e-12,-4.211517790046867e-12,-1.0,0.000372925423240591,0.7802492800631795
0.00016989939270866818,5884.836223762914,0.0,28279460.579046246,55578977173.41961,0.23952868484361411,0.3157098274285413,1.360614455357925e-12,-4.3096994047802535e-12,-1.0,0.00037516514815298245,0.7787536552432254
0.00017120953192923557,5839.7962963961645,0.0,27888314.289761946,54312802154.78885,0.23952868484361411,0.31723235462114524,1.399048579296071e-12,-4.410169892540485e-12,-1.0,0.0003774140393828728,0.7772931542618123
0.0001725297739803655,5795.101026097696,0.0,27502768.227753136,53075472560.44177,0.23952868484361411,0.31875781765679223,1.4385484888524277e-12,-4.512982613009436e-12,-1.0,0.00037967220243886375,0.775867327048958
0.0001738601967676608,5750.747775463273,0.0,27122740.037698716,51866331247.02124,0.23952868484361411,0.32028617989856567,1.4791431281173304e-12,-4.618192169824319e-12,-1.0,0.00038193974366014386,0.7744757307857785
0.00017520087879747511,5706.733927270754,0.0,26748148.596822903,50684736041.91168,0.23952868484361411,0.3218174043987605,1.520862209318378e-12,-4.7258544395775015e-12,-1.0,0.00038421677022170016,0.7731179297206513
0.00017655189918154432,5663.056884325682,0.0,26378913.996272005,49530059402.183235,0.23952868484361411,0.3233514539019445,1.563736232708602e-12,-4.836026601492377e-12,-1.0,0.00038650339013955733,0.771793494990768
0.00017791333764165718,5619.71406930796,0.0,26014957.522772912,48401688081.30303,0.23952868484361411,0.32488829084809245,1.6077965069568326e-12,-4.948767167791316e-12,-1.0,0.00038879971227606165,0.7705020044489033
0.000179285274514357,5576.702924619841,0.0,25656201.64057119,47299022803.44327,0.23952868484361411,0.3264278773757816,1.6530751700523828e-12,-5.064136014771196e-12,-1.0,0.00039110584634519677,0.7692430424952345
0.0001806677907556847,5534.020912234933,0.0,25302569.97364192,46221477945.20489,0.23952868484361411,0.32797017532545975,1.6996052107370294e-12,-5.182194414603785e-12,-1.0,0.00039342190291793673,0.768016199914052
0.00018206096794595343,5491.665513548515,0.0,24953987.288171865,45168481224.59617,0.23952868484361411,0.3295151462427736,1.7474204904769498e-12,-5.303005067877073e-12,-1.0,0.0003957479934276429,0.7668210737152057
0.0001834648882945647,5449.63422922884,0.0,24610379.475306083,44139473397.0931,0.23952868484361411,0.3310627513819697,1.7965557659882277e-12,-5.4266321368956096e-12,-1.0,0.0003980842301754904,0.7656572669801464
0.00018487963464485852,5407.924579069693,0.0,24271673.53415727,43133907958.62647,0.23952868484361411,0.332612951709356,1.8470467123292753e-12,-5.553141279756914e-12,-1.0,0.00040043072633594296,0.7645243887124142
0.00018630529047900077,5366.5341018440595,0.0,23937797.55507283,42151250855.3353,0.23952868484361411,0.3341657079068288,1.8989299465742107e-12,-5.6825996852222615e-12,-1.0,0.00040278759596225767,0.7634220536924377
0.00018774193992291183,5325.460355158826,0.0,23608680.703155022,41190980199.93021,0.23952868484361411,0.33572098037546805,1.9522430520816036e-12,-5.815076108400719e-12,-1.0,0.0004051549539920381,0.7623498823365108
0.000189189667751228,5284.700915310737,0.0,23284253.202032335,40252585994.521965,0.23952868484361411,0.33727872923919044,2.0070246033728927e-12,-5.950640907264606e-12,-1.0,0.00040753291625282204,0.7613075005598213
0.00019064855939230653,5244.253377143295,0.0,22964446.317875832,39335569859.760765,0.23952868484361411,0.33883891434847174,2.0633141916358413e-12,-6.089366080016727e-12,-1.0,0.00040992159946771033,0.7602945396434106
0.00019211870093326406,5204.115353904919,0.0,22649192.34365919,38439444770.14969,0.23952868484361411,0.3404014952841253,2.1211524508679507e-12,-6.231325303328223e-12,-1.0,0.0004123211212610416,0.7593106361049371
0.00019360017912505882,5164.284477108028,0.0,22338424.583656352,37563734795.38488,0.23952868484361411,0.3419664313611496,2.1805810846759535e-12,-6.376593971468339e-12,-1.0,0.0004147316001641014,0.7583554315731381
0.00019509308138760865,5124.75839638932,0.0,22032077.33817519,36707974847.59056,0.23952868484361411,0.3435336816326313,2.2416428937471093e-12,-6.525249236346071e-12,-1.0,0.0004171531556208815,0.7574285726658772
0.00019659749581494844,5085.534779371103,0.0,21730085.888522614,35871710434.31232,0.23952868484361411,0.3451032048937095,2.304381804008929e-12,-6.6773700484853e-12,-1.0,0.0004195859079938735,0.7565297108716661
0.00019811351118043097,5046.611311523598,0.0,21432386.48219712,35054497417.135666,0.23952868484361411,0.3466749596856045,2.3688428954943196e-12,-6.833037198955496e-12,-1.0,0.00042202997856991426,0.7556585024345603
0.0001996412169419625,5007.985696028436,0.0,21138916.31830695,34255901775.806545,0.23952868484361411,0.3482489042996989,2.4350724319290677e-12,-6.9923333622794294e-12,-1.0,0.00042448548956606623,0.7548146082423324
0.00020118070324728416,4969.655653643062,0.0,20849613.53320834,33475499377.722496,0.23952868484361411,0.3498249967816826,2.503117891059788e-12,-7.155343140341721e-12,-1.0,0.0004269525641355499,0.7539976937178219
0.00020273206093928894,4931.618922566296,0.0,20564417.186362658,32712875752.678116,0.23952868484361411,0.3514031949357511,2.573027995739988e-12,-7.322153107320462e-12,-1.0,0.0004294313263737159,0.7532074287133705
0.00020429538156138476,4893.87325830481,0.0,20283267.246407,31967625872.739304,0.23952868484361411,0.35298345632886424,2.6448527457932582e-12,-7.492851855666883e-12,-1.0,0.0004319219013240617,0.7524434874082556
0.00020587075736289362,4856.41643354075,0.0,20006104.57743706,31239353937.13511,0.23952868484361411,0.35456573829505666,2.718643450672098e-12,-7.667530043156333e-12,-1.0,0.0004344244149843003,0.7517055482090289
0.0002074582813044975,4819.246238000242,0.0,19732870.925497115,30527673162.047497,0.23952868484361411,0.3561499979398071,2.794452762932301e-12,-7.846280441036715e-12,-1.0,0.0004369389943124656,0.7509932936526819
0.00020905804706372293,4782.36047832299,0.0,19463508.90527542,29832205575.191742,0.23952868484361411,0.35773619214445995,2.872334712542426e-12,-8.029197983299006e-12,-1.0,0.0004394657672330743,0.7503064103125553
0.00021067014904046748,4745.756977932885,0.0,19197961.987001482,29152581815.076538,0.23952868484361411,0.35932427757069846,2.952344742048885e-12,-8.216379817096388e-12,-1.0,0.00044200486264332853,0.7496445887069146
0.0002122946823625728,4709.4335769095005,0.0,18936174.483541355,28488440934.83572,0.23952868484361411,0.3609142106650739,3.0345397426177107e-12,-8.407925354339206e-12,-1.0,0.000444556410419366,0.7490075232101139
0.0002139317428914351,4673.3881318607055,0.0,18678091.537689462,27839430210.531322,0.23952868484361411,0.3625059476635822,3.118978090973963e-12,-8.603936324492101e-12,-1.0,0.00044712054142256543,0.748394911966274
0.00021558142722766469,4637.618515796124,0.0,18423659.10965229,27205204953.821358,0.23952868484361411,0.3640994445962945,3.2057196872611896e-12,-8.804516828602682e-12,-1.0,0.000449697387505891,0.7478064568054076
0.00021724383271678316,4602.122618001689,0.0,18172823.964722667,26585428328.89771,0.23952868484361411,0.36569465729203293,3.294825993842796e-12,-9.009773394589029e-12,-1.0,0.0004522870815202963,0.7472418631619203
0.00021891905745497053,4566.898343915033,0.0,17925533.661140148,25979771173.592236,0.23952868484361411,0.36729154138309933,3.3863600750688617e-12,-9.219815033816788e-12,-1.0,0.00045488975732116817,0.7467008399954198
0.00022060720029485232,4531.943615001917,0.0,17681736.538135976,25387911824.55985,0.23952868484361411,0.36889005231004784,3.4803866380314118e-12,-9.434753298994765e-12,-1.0,0.0004575055497748314,0.7461830997137711
0.00022230836085133164,4497.256368633604,0.0,17441381.704159286,24809535946.444115,0.23952868484361411,0.3704901453265038,3.576972074332419e-12,-9.654702343420194e-12,-1.0,0.0004601345947650942,0.7456883580983311
0.00022402263950747022,4462.834557965085,0.0,17204419.025281288,24244336364.93342,0.23952868484361411,0.3720917755040319,3.676184502889396e-12,-9.879778981605688e-12,-1.0,0.0004627770291998552,0.7452163342313084
0.00022575013742040845,4428.676151814369,0.0,16970799.11377601,23692012903.622334,0.23952868484361411,0.3736948977370419,3.7780938138032585e-12,-1.0110102751318792e-11,-1.0,0.00046543299101775554,0.7447667504251821
0.00022749095652733784,4394.7791345425585,0.0,16740473.316873329,23152272224.58748,0.23952868484361411,0.3752994667477439,3.882771713314999e-12,-1.0345795977068676e-11,-1.0,0.00046810261919488474,0.7443393321541296
0.00022924519955151305,4361.14150593497,0.0,16513393.70568329,22624827672.597332,0.23952868484361411,0.3769054370911404,3.990291769876905e-12,-1.0586983835072028e-11,-1.0,0.00047078605375154564,0.7439338079874052
0.0002310129700083161,4327.761281083056,0.0,16289513.064287582,22109399122.869316,0.23952868484361411,0.3785127631600629,4.100729461366111e-12,-1.0833794419734259e-11,-1.0,0.0004734834357590641,0.7435499095246123
0.00023279437221136357,4294.636490267295,0.0,16068784.878996827,21605712832.296444,0.23952868484361411,0.3801213991902458,4.214162223467655e-12,-1.1086358811680059e-11,-1.0,0.00047619490734666345,0.7431873713328254
0.00023458951127866077,4261.765178840987,0.0,15851163.327770729,21113501294.06323,0.23952868484361411,0.3817312992654383,4.330669499255659e-12,-1.1344811147369871e-11,-1.0,0.00047892061170838347,0.742845930885505
0.00023639849313880737,4229.145407114861,0.0,15636603.269798037,20632503095.572517,0.23952868484361411,0.38334241732255686,4.450332790001989e-12,-1.1609288690339917e-11,-1.0,0.0004816606931100656,0.742525328503159
0.00023822142453724495,4196.775250242676,0.0,15425060.235235216,20162462779.610683,0.23952868484361411,0.38495470715686886,4.573235707241506e-12,-1.1879931904102122e-11,-1.0,0.00048441529689638695,0.7422253072957038
0.00024005841304255908,4164.652798107574,0.0,15216490.415099807,19703130708.67389,0.23952868484361411,0.38656812242721655,4.699464026125237e-12,-1.215688452674451e-11,-1.0,0.0004871845694979524,0.7419456131064757
0.00024190956705282354,4132.776155209435,0.0,15010850.651317758,19254262932.38698,0.23952868484361411,0.3881826166612686,4.829105740091787e-12,-1.2440293647269706e-11,-1.0,0.0004899686584384498,0.7416859944578537
0.0002437749958019996,4101.143440552968,0.0,14808098.42692083,18815621057.941143,0.23952868484361411,0.3897981432608098,4.962251116889842e-12,-1.2730309783714082e-11,-1.0,0.0004927677123418544,0.7414462024984443
0.0002456548093663806,4069.7527875367387,0.0,14608191.856393049,18386972123.48429,0.23952868484361411,0.39141465550705823,5.098992755983771e-12,-1.3027086963087406e-11,-1.0,0.0004955818809397015,0.7412259909517918
0.000247549118671086,4038.602343843049,0.0,14411089.676163414,17968088474.395752,0.23952868484361411,0.3930321065660115,5.239425647376096e-12,-1.3330782803176068e-11,-1.0,0.0004984113150784095,0.7410251160665675
0.0002494580354966099,4007.690271328581,0.0,14216751.235242201,17558747642.378647,0.23952868484361411,0.3946504494938263,5.383647231881486e-12,-1.3641558596254084e-11,-1.0,0.0005012561667266713,0.7408433365682043
0.0002513816724854139,3977.014745915989,0.0,14025136.48599984,17158732227.308197,0.23952868484361411,0.3962696372422191,5.531757462886592e-12,-1.3959579394744528e-11,-1.0,0.0005041165889829012,0.7406804136119308
0.0002533201431485769,3946.5739574862064,0.0,13836205.975084776,16767829781.770164,0.23952868484361411,0.39788962266389827,5.683858869632684e-12,-1.4285014098879147e-11,-1.0,0.0005069927360827418,0.7405361107371725
0.0002552735618724902,3916.3661097716913,0.0,13649920.834479645,16385832698.231192,0.23952868484361411,0.39951035851801514,5.840056622056863e-12,-1.4618035546400348e-11,-1.0,0.0005098847634066407,0.7404101938232828
0.0002572420439256107,3886.38942025037,0.0,13466242.772692224,16012538098.778114,0.23952868484361411,0.4011317974756455,6.000458597230642e-12,-1.4958820604355597e-11,-1.0,0.000512792827487479,0.7403024310465693
0.00025922570546525894,3856.6421200405166,0.0,13285134.066080553,15647747727.3706,0.23952868484361411,0.40275389212528473,6.165175447433354e-12,-1.530755026303055e-11,-1.0,0.0005157170860182738,0.740212592838575
0.0002612246635444768,3827.1224537963176,0.0,13106557.550308822,15291267844.54714,0.23952868484361411,0.40437659497837064,6.334320669901031e-12,-1.566440973207319e-11,-1.0,0.0005186576978599346,0.7401404518455871
0.00026323903611893317,3797.828679604317,0.0,12930476.611933094,14942909124.530663,0.23952868484361411,0.40599985847482206,6.508010678290332e-12,-1.6029588538858082e-11,-1.0,0.000521614823049094,0.7400857828893421
0.00026526894205388296,3768.7590688806463,0.0,12756855.18011449,14602486554.678215,0.23952868484361411,0.40762363498859433,6.686364875899246e-12,-1.6403280629143738e-11,-1.0,0.0005245886228059934,0.7400483629288855
0.00026731450113118434,3739.9119062689792,0.0,12585657.718457503,14269819337.220541,0.23952868484361411,0.4092478768332547,6.869505730687435e-12,-1.678568447007743e-11,-1.0,0.000527579259542445,0.7400279710235641
0.0002693758340563633,3711.2854895393602,0.0,12416849.21697249,13944730793.241367,0.23952868484361411,0.4108725362675691,7.057558852138645e-12,-1.717700315560002e-11,-1.0,0.0005305868968698527,0.7400243882971188
0.00027145306246573994,3682.878129487708,0.0,12250395.18415932,13627048268.84296,0.23952868484361411,0.41249756550110667,7.250653070010879e-12,-1.7577444514309453e-11,-1.0,0.0005336116996073009,0.740037397902848
0.0002735463089336025,3654.6881498361895,0.0,12086261.639211487,13316603043.450573,0.23952868484361411,0.4141229166998516,7.448920515018519e-12,-1.7987221219837416e-11,-1.0,0.0005366538337897181,0.7400667849898106
0.00027565569697944327,3626.713887134261,0.0,11924415.104337756,13013230240.204756,0.23952868484361411,0.41574854199183076,7.652496701494341e-12,-1.840655090380053e-11,-1.0,0.0005397134666760984,0.7401123366700427
0.00027778135107524613,3598.9536906605276,0.0,11764822.597200429,12716768738.3958,0.23952868484361411,0.4173743934727481,7.861520612078058e-12,-1.8835656271383812e-11,-1.0,0.0005427907667578021,0.740173841986765
