a,z,Gamma,H,rho_A,rho_B,Omega_A,Omega_B,w_dark,w_B_eff,D,f
0.0001230481426276794,8125.900403737198,9.39389664357153e-08,51061130.585808955,146153866974.11404,-8792.386168947636,0.25465326588633524,-1.5319538916154163e-08,6.015842673147345e-08,-0.4794911968789396,0.0002882447033027359,0.878607870844831
0.00012399699944879165,8063.711278864296,9.498282920408221e-08,50340929.77319095,142824255843.96735,-8687.55011189441,0.25602318617089204,-1.5573084883399682e-08,6.082685737793557e-08,-0.4794906993609074,0.0002901928467705019,0.8751604511498363
0.0001249531731561874,8001.99804111443,9.603829151969295e-08,49631196.05243771,139570498403.79092,-8583.963969040891,0.2573972720371286,-1.5830629926561296e-08,6.150271436406093e-08,-0.4794901958428658,0.00029214649134097547,0.87177615023862
0.00012591672017231442,7940.757048877391,9.71054822783179e-08,48931774.00286801,136390866589.25305,-8481.612838210685,0.25877550178810166,-1.6092233102310368e-08,6.218608018080627e-08,-0.47948968625243993,0.0002941057126399602,0.8684539612315547
0.00012688769735470985,7879.984688409446,9.81845318080361e-08,48242510.541934304,133283671703.99608,-8380.481994899388,0.2601578533505534,-1.6357954263730122e-08,6.287703823504446e-08,-0.47948917051638096,0.00029607058693770417,0.8651929001584054
0.00012786616199935346,7819.67737362021,9.927557188514922e-08,47563254.889810644,130247263522.77899,-8280.55689015647,0.26154430427505904,-1.6627854069788224e-08,6.357567285972388e-08,-0.4794886485605564,0.0002980411911529392,0.8619920052670416
0.00012885217184405037,7759.831545860932,1.0037873575027629e-07,46893858.53451624,127280029415.04016,-8181.823148492031,0.2629348317362424,-1.690199399490582e-08,6.428206932414285e-08,-0.47948812030993937,0.0003000176028569428,0.8588503363562909
0.00012984578507183636,7700.443673714602,1.0149415812462355e-07,46234175.1975711,124380393488.43802,-8084.266565808903,0.2643294125330545,-1.718043633862214e-08,6.499631384433525e-08,-0.4794875856885976,0.0003019999002776274,0.8557669741319527
0.00013084706031441263,7641.510252787478,1.026219752264387e-07,45584060.80017155,121546815751.8928,-7987.873107359038,0.26572802308911864,-1.746324423535709e-08,6.57184935935735e-08,-0.47948704461968195,0.0003039881623036461,0.8527410195850598
0.00013185605665560506,7583.0278055023355,1.037623247876454e-07,44943373.429880835,118777791297.70242,-7892.6289057245085,0.2671306394531404,-1.7750481664271452e-08,6.644869671298631e-08,-0.47948649702541624,0.0003059824684885287,0.8497715933914888
