a,z,k_h_Mpc,delta_A,theta_A,delta_B_or_substitute,theta_B,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.00010000000000000009,9998.99999999999,0.0001,1e-05,0.0,1.000000000000001e-08,0.0,-1.0852473834203361e-06,0.0,0.0,-2.2480859499129976e-06,nan
0.00010077112648825889,9922.477436927458,0.0001,1.0000000000233845e-05,-6.106755455640788e-14,9.549779157583356e-09,4.929663949636381e-13,-1.0914540172255498e-06,0.0,0.0,-2.241879316185732e-06,nan
0.00010154819933712645,9846.540444120863,0.0001,1.0000000000941061e-05,-1.2325033394747376e-13,9.119828192106983e-09,9.778923196029645e-13,-1.0976837364433942e-06,0.0,0.0,-2.2356495972036264e-06,nan
0.00010233126440056487,9771.184540646407,0.0001,1.000000000213029e-05,-1.8656770804230265e-13,8.709234511526301e-09,1.4551390965612633e-12,-1.1039364852794756e-06,0.0,0.0,-2.229396848763955e-06,nan
0.0001031203678861276,9696.405279859619,0.0001,1.0000000003810324e-05,-2.5103938054916886e-13,8.31712661059017e-09,1.9250581836945084e-12,-1.1102122061620537e-06,0.0,0.0,-2.2231211284413875e-06,nan
0.00010391555635768725,9622.198249142839,0.0001,1.0000000005990108e-05,-3.1668536449648683e-13,7.942672221027236e-09,2.387991267097953e-12,-1.1165108397349574e-06,0.0,0.0,-2.2168224955950784e-06,nan
0.00010471687673818289,9548.559069644887,0.0001,1.0000000008678738e-05,-3.835259862962739e-13,7.585076545015698e-09,2.8442705738660916e-12,-1.1228323248507243e-06,0.0,0.0,-2.2105010113755217e-06,nan
0.00010552437631238814,9475.483396022726,0.0001,1.000000001188547e-05,-4.515818898441056e-13,7.243580568185878e-09,3.294219175130496e-12,-1.1291765985639585e-06,0.0,0.0,-2.204156738731198e-06,nan
0.00010633810272970286,9402.966916184929,0.0001,1.0000000015619722e-05,-5.208740406557226e-13,6.9174594485741425e-09,3.738151279672057e-12,-1.1355435961249491e-06,0.0,0.0,-2.197789742414958e-06,nan
0.00010715810400696326,9331.00535103737,0.0001,1.000000001989107e-05,-5.914237300398865e-13,6.6060209781106435e-09,4.176372518391409e-12,-1.1419332509734938e-06,0.0,0.0,-2.191400088990196e-06,nan
0.00010798442853127686,9259.594454230572,0.0001,1.0000000024709258e-05,-6.63252579307957e-13,6.308604113372887e-09,4.609180219918286e-12,-1.148345494732998e-06,0.0,0.0,-2.1849878468367546e-06,nan
0.00010881712506287623,9188.730011909287,0.0001,1.0000000030084195e-05,-7.36382544019653e-13,6.024577572488984e-09,5.036863677625514e-12,-1.1547802572047872e-06,0.0,0.0,-2.1785530861566114e-06,nan
0.00010965624273799758,9118.407842463715,0.0001,1.0000000036025964e-05,-8.108359182654677e-13,5.7533384952102006e-09,5.459704408311394e-12,-1.1612374663626959e-06,0.0,0.0,-2.172095878979292e-06,nan
0.00011050183107177965,9048.623796282807,0.0001,1.0000000042544814e-05,-8.866353389852958e-13,5.4943111633105175e-09,5.877976402800592e-12,-1.1677170483478937e-06,0.0,0.0,-2.1656162991670442e-06,nan
0.00011135393996118493,8979.373755509449,0.0001,1.0000000049651175e-05,-9.638037903233768e-13,5.246945778596426e-09,6.291946368709291e-12,-1.1742189274639679e-06,0.0,0.0,-2.1591144224197567e-06,nan
0.00011221261968794542,8910.65363379736,0.0001,1.0000000057355653e-05,-1.0423646080196902e-12,5.0107172959326944e-09,6.701873965612746e-12,-1.1807430261722814e-06,0.0,0.0,-2.152590326279603e-06,nan
0.00011307792092152807,8842.459376070094,0.0001,1.0000000065669034e-05,-1.1223414838372936e-12,4.785124308808596e-09,7.108012032842693e-12,-1.1872892650875736e-06,0.0,0.0,-2.146044090135438e-06,nan
0.00011394989472212632,8774.786958281622,0.0001,1.0000000074602287e-05,-1.2037584700260982e-12,4.569687985077396e-09,7.510606810140302e-12,-1.1938575629738494e-06,0.0,0.0,-2.1394757952269133e-06,nan
0.00011482859254367144,8707.632387179015,0.0001,1.000000008416657e-05,-1.286639983822413e-12,4.363951050611889e-09,7.909898151377409e-12,-1.2004478367405176e-06,0.0,0.0,-2.132885524648339e-06,nan
0.00011571406623687046,8640.991700066676,0.0001,1.0000000094373227e-05,-1.3710108119847746e-12,4.167476818717097e-09,8.30611973155815e-12,-1.20706000143883e-06,0.0,0.0,-2.1262733633522458e-06,nan
0.0001166063680522641,8574.860964572625,0.0001,1.0000000105233794e-05,-1.45689611536537e-12,3.979848263241578e-09,8.699499247300664e-12,-1.2136939702585675e-06,0.0,0.0,-2.119639398152697e-06,nan
0.00011750555064331143,8509.236278416362,0.0001,1.0000000116760003e-05,-1.544321433517541e-12,3.800667133418511e-09,9.090258610997992e-12,-1.2203496545250398e-06,0.0,0.0,-2.1129837177282942e-06,nan
0.00011841166706949636,8444.113769178633,0.0001,1.0000000128963784e-05,-1.6333126893387922e-12,3.629553108558938e-09,9.478614138846105e-12,-1.227026963696346e-06,0.0,0.0,-2.106306412624915e-06,nan
0.00011932477079945786,8379.48959407298,0.0001,1.0000000141857267e-05,-1.723896193749363e-12,3.4661429908024364e-09,9.864776732924238e-12,-1.233725805360925e-06,0.0,0.0,-2.099607575258164e-06,nan
0.00012024491571414658,8315.359939718865,0.0001,1.0000000155452785e-05,-1.816098650406471e-12,3.3100899342114706e-09,1.0248952057506998e-11,-1.2404460852354186e-06,0.0,0.0,-2.0928872999155097e-06,nan
0.00012117215611000261,8251.721021916777,0.0001,1.0000000169762878e-05,-1.909947160453564e-12,3.161062708574078e-09,1.063134070977892e-11,-1.247187707162795e-06,0.0,0.0,-2.0861456827581645e-06,nan
0.00012210654670216113,8188.569085424813,0.0001,1.0000000184800296e-05,-2.0054692273051115e-12,3.0187449963511163e-09,1.1012138385121896e-11,-1.2539505731108046e-06,0.0,0.0,-2.0793828218226276e-06,nan
0.0001230481426276794,8125.900403737198,0.0001,1.0000000200578e-05,-2.1026927614660894e-12,2.8828347212769576e-09,1.1391536037134865e-11,-1.2607345831707053e-06,0.0,0.0,-2.0725988170219616e-06,nan
0.00012399699944879165,8063.711278864296,0.0001,1.0000000217109172e-05,-2.2016460853866894e-12,2.7530434071874845e-09,1.1769720032545801e-11,-1.2675396355563145e-06,0.0,0.0,-2.0657937701467424e-06,nan
