arithmetic_weighted_mean_z,classification,family_class,family_id,fit_beta,fit_center_ln_a,fit_center_z,fit_collapse_a,fit_collapse_nu,fit_max_z,fit_min_z,fit_n_bins,fit_n_knots,fit_width_ln_a,half_max_width_ln_a,half_max_z_max,half_max_z_min,label,note,parameter_count,peak_z,shape_max_error,shape_rms_error,skew_ln_a,weighted_mean_ln_a,weighted_mean_z,z_gt_10_fraction,z_gt_1100_fraction,z_lt_0_5_fraction,z_lt_1_fraction
2.1090079728260043,reference,reference,retained_gamma,,,,0.35,5.0,,,,,,1.4979285842663514,4.631518579398465,0.2591672017231432,retained normalized Gamma(a),Reference timing prior from retained information-production branch.,2,2.046045926159605,0.0,0.0,-0.011606961032501896,-1.0102402345002428,1.7462606823388773,0.00021492829436934528,0.0,0.13759880317680281,0.28862498810349213
1084.63296955114,too_rigid,rigid,constant,,,,,,,,,,,9.210340371976182,9998.99999999999,0.0,constant coupling,No timing localization.,0,9998.99999999999,0.9988780108189929,0.5464759207592645,0.0,-4.605170185988091,98.99999999999996,0.7393661384487074,0.23978315262718938,0.043786488740617184,0.07547956630525438
148.72428017414134,too_rigid,rigid,powerlaw,0.4250000000000007,,,,,,,,,,1.6285172300741872,4.096312454533319,0.0,power-law coupling,Best normalized power-law timing shape.,1,0.0,0.6481767572248274,0.3082084186112368,-1.2495700156606435,-2.1654251938612403,7.718308099956754,0.34749457455473837,0.03168672761017324,0.16072139973456423,0.261017418862967
1.8508156022323015,poor_timing_match,transition,logistic_transition,,-1.738844331890364,4.690762987700571,,,,,,,0.16599999999999998,1.7360608207394637,4.674944710855416,0.0,logistic transition,"Best cumulative logistic transition, not its derivative.",2,0.0,0.6481767572248274,0.23100456621616863,-0.25290912501826895,-0.895484251729957,1.4485212030482688,0.0017566778734047271,1.6238591566377637e-15,0.2319004999936367,0.39962566851167974
2.758775096281818,poor_timing_match,smooth_pulse,logistic_derivative,,-0.9888443318903639,1.6881260949662762,,,,,,,0.39533333333333337,1.3827033085535552,4.377851932576839,0.34929969964405294,logistic transition-rate pulse,Best finite-duration logistic transition-rate pulse.,2,1.6937583405636296,0.12858484722613422,0.07547062789930375,-0.7253398594989461,-1.1036126133044895,2.015038541369241,0.0296044818799038,2.6728329430467307e-07,0.11845506517096598,0.26684082652117613
2.3743082603101926,poor_timing_match,smooth_pulse,gaussian_ln_a,,-0.9888443318903639,1.6881260949662762,,,,,,,0.6103333333333333,1.4287934188386737,4.503223880196081,0.31856056655604825,Gaussian pulse in ln(a),Best symmetric smooth pulse in ln(a).,2,1.6937583405636296,0.10015321658719911,0.0604009872317493,-0.3464050195214154,-1.058019724547046,1.880660835354632,0.010937033431443276,3.5434661840698924e-23,0.12252071210820643,0.2771897961327505
2.311939720336344,poor_timing_match,tomographic,tomographic_3_bins,,,,,,11.140508128058288,0.0,3.0,,,1.6592439702642663,4.2553361517412895,0.0,three-bin tomographic timing,Piecewise-constant reconstruction over retained support.,3,4.2553361517412895,0.40249255666411676,0.17386895435464647,-0.22853258993746584,-1.0237750098936182,1.783683386506279,0.012338279252248507,0.0,0.18080586527086268,0.31167487251453463
2.1795210284212634,poor_timing_match,tomographic,tomographic_5_bins,,,,,,11.140508128058288,0.0,5.0,,,1.9895564273076154,6.312289510886251,0.0,five-bin tomographic timing,Piecewise-constant reconstruction over retained support.,5,3.438191169673269,0.3303214953944713,0.11416685812343651,-0.0924925772299613,-1.015511410648358,1.7607749261050358,0.0033688335493682812,0.0,0.14671263720634928,0.30121574857525657
2.1531058126586853,flexible_reconstruction_match,nonparametric_proxy,piecewise_linear_8_knots,,,,,,,,,8.0,,1.505610269313871,4.588424755829854,0.23996999448791567,eight-knot nonparametric proxy,Flexible timing reconstruction proxy; not a physical model.,8,1.9088395500712356,0.04159072629734972,0.018973006894975705,-0.0617618622606011,-1.0172880304667065,1.7656841331587496,0.0006929921761240837,0.0,0.13921640855899772,0.29020782167784454
