a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00010000000000000009,9998.99999999999,0.0,75110185.37647378,1.0031044781693295,272574971886.5143,0.23961677861115932,0.2194866456422725,1.9294758654095054e-13,0.2591846837830199,-8.790857684127812e-13,-1.0,0.2469384387387361,0.000237097449535837,1.0,0.0001922860315735638,1.7098158687659534e-12,-3.5417377292068237e-06
0.00010077112648825889,9922.477436927458,0.0,74038936.75831605,1.0031222604875676,266365292657.8051,0.23961677861115932,0.2207379891531993,1.985713879996549e-13,0.26066235487671596,-8.99579581934405e-13,-1.0,0.2464458817074966,0.00023892057866201828,0.9943597561531377,0.00019267170976238648,1.7496761973365967e-12,-3.5418687016834757e-06
0.00010154819933712645,9846.540444120863,0.0,72983381.65464793,1.0031401092630488,260297079521.36758,0.23961677861115932,0.22199394234763625,2.043567812375913e-13,0.2621454693966129,-9.205511604338563e-13,-1.0,0.24595151020085657,0.00024074739223033708,0.9888232919309696,0.0001930639260451976,1.790465775554972e-12,-3.542024274561271e-06
0.00010233126440056487,9771.184540646407,0.0,71943285.91093358,1.0031580243394702,254367109660.92688,0.23961677861115932,0.2232544934839347,2.1030833196318656e-13,0.26363401347737714,-9.420116418759659e-13,-1.0,0.24545532884059387,0.00024257795071766652,0.9833871743056886,0.00019346246490464477,1.8322062666872773e-12,-3.5422031999151878e-06
0.0001031203678861276,9696.405279859619,0.0,70918418.90404421,1.0031760055554388,248572233680.95053,0.23961677861115932,0.2245196304620129,2.1643073238553088e-13,0.2651279728304134,-9.63972423880952e-13,-1.0,0.2449573423895737,0.0002444123142824097,0.9780494475809194,0.00019386738379133264,1.874919839027685e-12,-3.542406013500802e-06
0.00010391555635768725,9622.198249142839,0.0,69908553.48870674,1.0031940527444527,242909373934.0008,0.23961677861115932,0.22578934082200897,2.2272880464138384e-13,0.2666273327422733,-9.864451697777113e-13,-1.0,0.24445755575227857,0.0002462505436288882,0.9728082101171339,0.00019427874052685987,1.918629177671943e-12,-3.5426332573933964e-06
0.00010471687673818289,9548.559069644887,0.0,68913465.9447685,1.0032121657348758,237375522886.2064,0.23961677861115932,0.22706361174297876,2.292075043126916e-13,0.26813207807311845,-1.009441814798173e-12,-1.0,0.24395597397532157,0.000248092700010868,0.9676616124428195,0.00019469659330565329,1.9633574965653635e-12,-3.542885480016338e-06
0.00010552437631238814,9475.483396022726,0.0,67932935.92526436,1.0032303443499238,231967741519.97064,0.23961677861115932,0.22834243004163887,2.3587192403695066e-13,0.2696421932552355,-1.0329745724160643e-12,-1.0,0.24345260224794035,0.0002499388452350963,0.9626078554432522,0.0001951210006968161,2.009128550831666e-12,-3.5431632361688343e-06
0.00010633810272970286,9402.966916184929,0.0,66966746.40527042,1.0032485884076416,226683157773.05615,0.23961677861115932,0.22962578217116306,2.4272729721282313e-13,0.2711576622916151,-1.0570559408334975e-12,-1.0,0.24294744590247133,0.0002517890416648622,0.957645188623152,0.00019555202164599399,2.055966649389355e-12,-3.543467087053771e-06
0.00010715810400696326,9331.00535103737,0.0,66014683.63153906,1.0032668977208867,221518965013.24805,0.23961677861115932,0.23091365422002139,2.4977900180340575e-13,0.27267846875458124,-1.0816987096186989e-12,-1.0,0.24244051041480652,0.0002536433522235709,0.9527719084397482,0.00019598971547725772,2.103896667862054e-12,-3.5437976003045452e-06
