2.000000,0.040493,0.000209,0.040493,0.000209,0.040493,0.000209,0.040493,0.000209
6.000000,0.062703,0.001481,0.077581,0.001444,0.130003,0.000695,0.197704,0.000924
10.000000,-0.007626,0.003933,0.066694,0.001851,0.171718,0.001533,0.297922,0.001756
14.000000,-0.101914,0.006555,0.006534,0.003283,0.164928,0.002708,0.351641,0.002451
18.000000,-0.141649,0.007122,-0.036662,0.003896,0.144941,0.003440,0.380162,0.003259
22.000000,-0.162029,0.009301,-0.095826,0.005135,0.118641,0.004154,0.394726,0.003972
26.000000,-0.391841,0.012416,-0.175296,0.006799,0.078942,0.005077,0.389766,0.004869
30.000000,-0.555889,0.013320,-0.248196,0.007690,0.025120,0.005870,0.376035,0.005557
34.000000,-0.685442,0.015440,-0.329271,0.009207,-0.000441,0.006858,0.356808,0.006388
38.000000,-0.765477,0.017790,-0.370915,0.010258,-0.043614,0.007777,0.324946,0.007128
42.000000,-0.795339,0.019174,-0.419935,0.011396,-0.073803,0.008538,0.324233,0.007948
46.000000,-0.824778,0.021207,-0.456384,0.013063,-0.094207,0.009736,0.292746,0.008721
50.000000,-0.780898,0.024443,-0.456060,0.014174,-0.119144,0.010574,0.259267,0.009766
54.000000,-0.694589,0.026199,-0.445503,0.015631,-0.149290,0.011566,0.246099,0.010561
58.000000,-0.702542,0.027608,-0.439284,0.016786,-0.141111,0.012307,0.228113,0.011410
62.000000,-0.715917,0.031151,-0.445137,0.018234,-0.185415,0.013089,0.216781,0.012134
66.000000,-0.809391,0.034093,-0.451845,0.019954,-0.175304,0.014225,0.220080,0.012594
70.000000,-0.928903,0.034466,-0.460582,0.020638,-0.176155,0.015392,0.185557,0.013485
74.000000,-0.952191,0.036704,-0.479891,0.022567,-0.211363,0.016505,0.163499,0.014305
78.000000,-0.937114,0.040145,-0.473775,0.023712,-0.210890,0.017301,0.150512,0.015055
82.000000,-0.851926,0.042074,-0.446185,0.024850,-0.213903,0.018578,0.105193,0.015838
86.000000,-0.852207,0.045232,-0.418500,0.026823,-0.175799,0.019528,0.107643,0.016638
90.000000,-0.820543,0.049268,-0.361415,0.027887,-0.161034,0.020173,0.134398,0.017468
94.000000,-0.708983,0.050431,-0.315136,0.029675,-0.091313,0.021479,0.146808,0.018260
98.000000,-0.553100,0.053407,-0.236922,0.031103,-0.063915,0.022215,0.181418,0.019310
102.000000,-0.402794,0.057766,-0.209032,0.032902,-0.067102,0.023805,0.174510,0.019920
106.000000,-0.500813,0.059584,-0.180240,0.033957,-0.081135,0.024530,0.160530,0.020868
110.000000,-0.591063,0.060410,-0.177318,0.035920,-0.090937,0.025527,0.136617,0.021329
114.000000,-0.784682,0.064592,-0.206136,0.037814,-0.074555,0.026491,0.118900,0.021963
118.000000,-0.864848,0.068693,-0.289314,0.039649,-0.093785,0.027444,0.089595,0.023004
122.000000,-0.905772,0.070642,-0.338427,0.040413,-0.149567,0.028421,0.123827,0.023911
126.000000,-0.937194,0.072671,-0.369575,0.042163,-0.186947,0.029442,0.073369,0.024688
130.000000,-0.925751,0.076447,-0.379000,0.044240,-0.182908,0.030549,0.038596,0.025460
134.000000,-0.817853,0.079278,-0.335357,0.046460,-0.200828,0.032329,0.056309,0.026188
138.000000,-0.827451,0.081456,-0.377446,0.048215,-0.182755,0.033059,0.023228,0.026798
142.000000,-0.762094,0.086208,-0.348414,0.049678,-0.185048,0.033831,0.046618,0.027410
146.000000,-0.739485,0.087974,-0.337319,0.050975,-0.145992,0.035310,0.019917,0.028434
150.000000,-0.468137,0.090744,-0.294605,0.052531,-0.170238,0.036107,0.078765,0.029079
154.000000,-0.449028,0.096055,-0.344168,0.054188,-0.210556,0.037092,0.063581,0.029972
158.000000,-0.316084,0.098686,-0.258787,0.055296,-0.177834,0.038392,0.050712,0.030821
162.000000,-0.212580,0.100500,-0.204854,0.056810,-0.119412,0.039127,-0.016831,0.031714
166.000000,-0.136285,0.105064,-0.242817,0.059299,-0.165264,0.040507,-0.030315,0.032792
170.000000,-0.100623,0.107472,-0.333338,0.060571,-0.137466,0.041657,0.058180,0.033280
174.000000,-0.125133,0.110215,-0.297493,0.062877,-0.095903,0.043158,0.013364,0.033958
178.000000,-0.225854,0.114414,-0.226289,0.065039,-0.064517,0.044343,0.026391,0.035119
182.000000,0.070711,0.118371,-0.180961,0.066592,-0.081242,0.045656,0.060617,0.035803
186.000000,0.264202,0.120577,-0.179281,0.067740,-0.082346,0.046722,0.063173,0.036489
190.000000,0.263082,0.124882,-0.144665,0.069397,-0.082828,0.047463,0.036002,0.037079
194.000000,0.112506,0.128642,-0.086194,0.071337,-0.084062,0.048729,0.093806,0.038048
198.000000,0.118953,0.129837,-0.095610,0.073440,-0.089229,0.050123,0.026459,0.039003
