wavelength,flux
3841.600000000055,1.2439952945709227
3842.400000000055,1.2722471809387206
3843.2000000000553,1.3234698867797852
3844.0000000000555,1.27361665725708
3844.8000000000557,1.253989863395691
3845.600000000056,1.20993545293808
3846.400000000056,1.1987930750846862
3847.200000000056,1.1870578122138977
3848.0000000000564,1.1238640713691712
3848.8000000000566,1.1361150193214415
3849.6000000000568,1.1351943135261537
3850.400000000057,1.11019681930542
3851.200000000057,1.097365130186081
3852.0000000000573,1.0790831410884858
3852.8000000000575,1.0781302261352539
3853.6000000000577,1.0823328542709352
3854.400000000058,1.1137151789665223
3855.200000000058,1.1853635001182556
3856.000000000058,1.2486870074272156
3856.8000000000584,1.2837751221656801
3857.6000000000586,1.3130861735343933
3858.4000000000588,1.2875931954383848
3859.200000000059,1.2615779638290405
3860.000000000059,1.215336241722107
3860.8000000000593,1.2032583951950073
3861.6000000000595,1.1237592554092408
3862.4000000000597,1.0387418627738954
3863.20000000006,0.9966081500053406
3864.00000000006,0.9460260391235351
3864.80000000006,0.9220800232887268
3865.6000000000604,0.9109460282325745
3866.4000000000606,0.9170262169837952
3867.2000000000608,0.8817517280578613
3868.000000000061,0.8165894278883934
3868.800000000061,0.7901727876067162
3869.6000000000613,0.781992994248867
3870.4000000000615,0.7780152401328086
3871.2000000000617,0.7966697046160698
3872.000000000062,0.8822175738215446
3872.800000000062,0.9201504692435264
3873.600000000062,0.9607085284590722
3874.4000000000624,1.0039634379744529
3875.2000000000626,1.0245556554198265
3876.0000000000628,1.031881533563137
3876.800000000063,0.9490331199765205
3877.600000000063,0.9250263383984565
3878.4000000000633,0.9360408619046211
3879.2000000000635,0.9564232590794564
3880.0000000000637,0.9330129626393318
3880.800000000064,0.9070841899514199
3881.600000000064,0.9781550469994545
3882.400000000064,1.036104911863804
3883.2000000000644,1.0630537071824073
3884.0000000000646,1.1504454246163367
3884.8000000000648,1.161827267706394
3885.600000000065,1.2092386880517005
3886.400000000065,1.2055386081337929
3887.2000000000653,1.2339019480347635
3888.0000000000655,1.3295184355974197
3888.8000000000657,1.3588278609514237
3889.600000000066,1.3739265471696855
3890.400000000066,1.4407717543840408
3891.200000000066,1.4854974776506422
3892.0000000000664,1.4251032549142835
3892.8000000000666,1.4482583481073381
3893.6000000000668,1.4684433895349502
3894.400000000067,1.4927991157770157
3895.200000000067,1.48524026453495
3896.0000000000673,1.4846793514490129
3896.8000000000675,1.5646369063854217
3897.6000000000677,1.5964183366298677
3898.400000000068,1.5736127173900605
3899.200000000068,1.5283537018299103
3900.000000000068,1.5424923074245454
3900.8000000000684,1.6090702176094056
3901.6000000000686,1.6283058285713197
3902.4000000000688,1.61795969247818
3903.200000000069,1.6691096043586733
3904.000000000069,1.685091049671173
3904.8000000000693,1.6965641379356384
3905.6000000000695,1.6780003237724306
3906.4000000000697,1.689734847545624
3907.20000000007,1.6891314244270326
3908.00000000007,1.6219122052192687
3908.80000000007,1.6135486674308777
3909.6000000000704,1.6404872965812682
3910.4000000000706,1.6290146422386171
3911.2000000000708,1.6030890727043152
3912.000000000071,1.6129807996749879
3912.800000000071,1.599305968284607
3913.6000000000713,1.5891995000839234
3914.4000000000715,1.5385448217391968
3915.2000000000717,1.5420056533813478
3916.000000000072,1.532905411720276
3916.800000000072,1.506921343803406
3917.600000000072,1.4755259943008423
3918.4000000000724,1.4465568661689758
3919.2000000000726,1.459826431274414
3920.0000000000728,1.4491494846343993
3920.800000000073,1.4232018899917602
3921.600000000073,1.3885065841674804
3922.4000000000733,1.351175241470337
3923.2000000000735,1.231657919883728
3924.0000000000737,1.1790798616409301
3924.800000000074,1.180669403076172
3925.600000000074,1.155968029499054
3926.400000000074,1.096741626262665
3927.2000000000744,1.1225742506980896
3928.0000000000746,1.1247260260581968
