# fsig8(z): model curves and approximate RSD data
z,fsig8_LCDM,fsig8_QFUDS_ceff2_3e-5,fsig8_QFUDS_ceff2_1
0.9822742474916388,0.43277896123184095,0.3951593913259088,0.3526044040842097
0.9877926421404682,0.4321582842954886,0.39458217713127264,0.3520967597087938
0.9933110367892977,0.4315363690939701,0.39400394864541505,0.3515881038886778
0.9988294314381271,0.43091326508735955,0.39342474953559586,0.3510784769666345
1.0043478260869565,0.43028902092763555,0.39284462275389886,0.35056791862306
1.009866220735786,0.42966368446955505,0.3922636105453965,0.3500564678863999
1.0153846153846153,0.4290373027790845,0.3916817544558108,0.34954416314004083
1.0209030100334449,0.4284099221349705,0.39109909533261367,0.3490310421253559
1.0264214046822742,0.42778158804684363,0.39051567334140963,0.34851714194998623
1.0319397993311037,0.4271523452696298,0.38993152797726144,0.348002499121618
1.037458193979933,0.4265222378128799,0.38934669807413064,0.3474871495131978
1.0429765886287625,0.4258913089458674,0.3887612218103788,0.3469711283097352
1.048494983277592,0.4252596012073663,0.38817513671107035,0.3464544701656598
1.0540133779264214,0.42462715637775317,0.3875884796654159,0.3459372092198417
1.0595317725752509,0.4239940155374049,0.38700128693703423,0.34541937905222314
1.0650501672240802,0.42336021911685034,0.38641359417194365,0.34490101265680984
1.0705685618729097,0.4227258068512959,0.3858254363969448,0.3443821424553268
1.076086956521739,0.42209081779034985,0.38523684803167274,0.3438628003059447
1.0816053511705686,0.42145529031578405,0.38464786290307085,0.34334301751837365
1.087123745819398,0.4208192621514337,0.38405851425552373,0.3428228248627517
1.0926421404682274,0.42018277036417795,0.38346883475434235,0.3423022525706601
1.098160535117057,0.41954585136777095,0.38287885648524156,0.34178133033890223
1.1036789297658862,0.41890854094493424,0.3822886109740835,0.3412600873472604
1.1091973244147157,0.4182708742580104,0.38169812919630175,0.3407385522689827
1.114715719063545,0.4176328858519741,0.38110744157943527,0.3402167532728048
1.1202341137123746,0.4169946096521951,0.3805165780018862,0.3396947180078152
1.125752508361204,0.41635607898769356,0.3799255678095589,0.33917247359244096
1.1312709030100334,0.4157173266027538,0.37933443982937015,0.33865004668775106
1.136789297658863,0.4150783846601119,0.3787432223757781,0.338127463554599
1.1423076923076922,0.4144392847377166,0.37815194324351487,0.3376047499602339
1.1478260869565218,0.41380005784494994,0.37756062972705995,0.33708193120904184
1.153344481605351,0.413160734419086,0.3769693086314098,0.33655903215625055
1.1588628762541806,0.4125213443314235,0.37637800627317053,0.3360360772054521
1.1643812709030101,0.4118819169571732,0.37578674847698856,0.33551309030662385
1.1698996655518394,0.41124248114756884,0.37519556059573944,0.3349900949764565
1.175418060200669,0.4106030652271975,0.3746044675188976,0.33446711430766585
1.1809364548494983,0.4099636970001871,0.3740134936706504,0.3339441709662569
1.1864548494983278,0.40932440374720847,0.37342266302263677,0.3334212871921142
