# z* -> z_obs lag table
z_star,z_obs,lag_dz,w_at_z0
2.0,0.5296507928588399,1.4703492071411601,-0.9999999662166663
2.5,0.7808416842260195,1.7191583157739805,-0.9999999999548652
3.0,1.0377672457616818,1.9622327542383182,-0.999999999999861
4.0,1.5509582549608,2.4490417450392,-1.0
5.0,2.0531094339429767,2.9468905660570233,-1.0

# w_best curve for z_star=5.0 (observed transition at z~2)
a,z,w_best
0.001787006215401161,558.5951437558443,-9.999999999999998e-05
0.0017931920856121876,556.6647410077122,-9.999999999999998e-05
0.0017993993687259453,554.7409974574151,-9.999999999999998e-05
0.0018056281388649697,552.8238901331073,-9.999999999999998e-05
0.0018118784704083837,550.9133961421858,-9.999999999999998e-05
0.001818150437992774,549.0094926710209,-9.999999999999998e-05
0.0018244441165130932,547.1121569846798,-9.999999999999998e-05
0.001830759581123545,545.2213664266586,-9.999999999999998e-05
0.001837096907238486,543.3370984186101,-9.999999999999998e-05
0.00184345617053333,541.4593304600728,-9.999999999999998e-05
0.001849837446945441,539.5880401282059,-9.999999999999998e-05
0.0018562408126750532,537.7232050775173,-9.999999999999998e-05
0.001862666344186168,535.8648030396006,-9.999999999999998e-05
0.0018691141182074797,534.0128118228657,-9.999999999999998e-05
0.0018755842117332783,532.1672093122776,-9.999999999999998e-05
0.0018820767020243827,530.3279734690881,-9.999999999999998e-05
0.0018885916666090523,528.4950823305761,-9.999999999999998e-05
0.0018951291832839158,526.6685140097843,-9.999999999999998e-05
0.0019016893301149072,524.8482466952561,-9.999999999999998e-05
0.0019082721854381856,523.0342586507783,-9.999999999999998e-05
0.001914877827861083,521.2265282151182,-9.999999999999998e-05
0.0019215063362630317,519.4250338017682,-9.999999999999998e-05
0.0019281577897965177,517.6297538986848,-9.999999999999998e-05
0.0019348322678880128,515.8406670680353,-9.999999999999998e-05
0.001941529850238938,514.0577519459374,-9.999999999999998e-05
0.0019482506168266014,512.2809872422087,-9.999999999999998e-05
0.0019549946479051595,510.5103517401097,-9.999999999999998e-05
0.0019617620240065803,508.7458242960899,-9.999999999999998e-05
0.0019685528259415926,506.9873838395385,-9.999999999999998e-05
0.001975367134800666,505.23500937252857,-9.999999999999998e-05
0.0019822050319549638,503.4886799695705,-9.999999999999998e-05
0.00198906659905733,501.74837477735826,-9.999999999999998e-05
0.0019959519180432488,500.0140730145243,-9.999999999999998e-05
0.0020028610711318386,498.2857539713871,-9.999999999999998e-05
0.0020097941408268208,496.5633970097078,-9.999999999999998e-05
0.0020167512099175094,494.84698156244207,-9.999999999999998e-05
0.0020237323614798056,493.1364871334933,-9.999999999999998e-05
0.002030737678877183,491.4318932974695,-9.999999999999998e-05
0.0020377672457616825,489.7331796994397,-9.999999999999998e-05
0.0020448211460749126,488.0403260546899,-9.999999999999998e-05
0.002051899464049059,486.3533121484801,-9.999999999999998e-05
0.002059002284207876,484.6721178358054,-9.999999999999998e-05
0.0020661296913677112,482.9967230411525,-9.999999999999998e-05
0.002073281770638504,481.32710775826297,-9.999999999999998e-05
0.002080458607424817,479.663252049891,-9.999999999999998e-05
