z,E_LCDM,E_V1,E_V2,dmu_V1,dmu_V2
2.5490981963927855,3.8446323619571303,1.9361968326812415,3.89979658364537,0.8635892844125124,-0.003204194129573068
2.561122244488978,3.8632892651075488,1.9455503559273477,3.919456630765766,0.8652555465909231,-0.0032679653257687846
2.5731462925851702,3.8819820912533305,1.9549343315859506,3.9391551843939103,0.8669050517833412,-0.0033320550628772594
2.585170340681363,3.9007107468185547,1.964348248729473,3.9588920120488806,0.8685380155500226,-0.0033964502822598774
2.597194388777555,3.9194751390373113,1.9737916129238429,3.978666887658317,0.8701546513921841,-0.0034611381209472825
2.6092184368737477,3.938275175942875,1.9832639458244465,3.9984795913908857,0.8717551706951241,-0.003526105916300537
2.62124248496994,3.9571107663570415,1.9927647847643695,4.018329909487503,0.8733397826771636,-0.0035913412099830566
2.6332665330661325,3.9759818198796624,2.002293682337364,4.038217634092133,0.8749086943445405,-0.0036568317513996362
2.6452905811623246,3.9948882468783258,2.011850205977555,4.058142563082748,0.8764621104515911,-0.003722565500595465
2.657314629258517,4.013829958478226,2.0214339375378683,4.0781044999031,0.8780002334661674,-0.0037885306305227573
2.6693386773547094,4.032806866552188,2.0310444728688153,4.098103253395792,0.8795232635398946,-0.0038547155290302726
2.6813627254509016,4.051818883710855,2.0406814213991398,4.118138637637102,0.8810313984829534,-0.00392110880019203
2.693386773547094,4.07086592329304,2.0503444057196587,4.138210471773984,0.882524833743247,-0.003987699265330491
2.7054108216432864,4.089947899356233,2.0600330611713824,4.158318579863542,0.8840037623895114,-0.0040544759636205185
2.717434869739479,4.109064726667257,2.0697470354390193,4.178462790715306,0.8854683750982986,-0.004121428152288331
2.729458917835671,4.128216320693078,2.0794859881506094,4.198642937736543,0.8869188601443909,-0.00418854530658308
2.741482965931864,4.147402597591772,2.089249590484096,4.218858858780793,0.8883554033946126,-0.00425581711927947
2.753507014028056,4.1666234742036155,2.099037524781423,4.239110395999817,0.8897781883046605,-0.0043232334999885325
2.7655310621242486,4.185878868042344,2.108849484170687,4.259397395699087,0.8911873959187844,-0.004390784574255235
2.7775551102204408,4.205168697286538,2.1186851721967566,4.279719708196907,0.892583204872281,-0.004458460682208454
2.7895791583166334,4.224492880771147,2.1285443024607003,4.300077187687267,0.8939657913961909,-0.004526252377225148
2.8016032064128256,4.243851337979148,2.138426598268284,4.320469692106448,0.8953353293245456,-0.004594150424225063
2.813627254509018,4.2632439890333425,2.1483317922877356,4.340897083003445,0.8966919901035268,-0.004662145797865946
2.8256513026052104,4.282670754688283,2.1582596262169034,4.361359225414201,0.8980359428027285,-0.004730229680497189
2.837675350701403,4.302131556322321,2.1682098504598932,4.381855987739643,0.89936735412806,-0.004798393460063721
2.849699398797595,4.32162631592979,2.1781822238132222,4.402387241627516,0.9006863884364122,-0.004866628727739908
2.8617234468937873,4.3411549561133,2.1881765131614617,4.422952861857972,0.9019932077517296,-0.0049349272755421225
2.87374749498998,4.360717400076177,2.1981924931823555,4.4435527262328804,0.9032879717825537,-0.0050032810938134276
2.885771543086172,4.380313571614984,2.2082299460612957,4.464186715468789,0.9045708379406889,-0.005071682368566144
2.8977955911823647,4.399943395112198,2.2182886612150936,4.484854713093505,0.9058419613611193,-0.005140123478788894
2.909819639278557,4.419606795528977,2.2283684350248865,4.5055566053462055,0.90710149492282,-0.00520859699366838
2.9218436873747495,4.439303698398053,2.2384690705780717,4.526292281081025,0.9083495892706566,-0.005277095669676157
2.9338677354709417,4.459034029816723,2.2485903774189446,4.547061631673969,0.9095863928379018,-0.005345612447761994
2.9458917835671343,4.478797716439968,2.2587321713082495,4.5678645509332565,0.9108120518696268,-0.005414140450305638
2.9579158316633265,4.498594685473652,2.2688942739909375,4.588700935012755,0.9120267104467032,-0.005482672978189385
2.969939879759519,4.518424864667858,2.27907651297228,4.609570682328624,0.9132305105103526,-0.005551203507735636
2.9819639278557113,4.538288182310301,2.289278721302203,4.63047369347904,0.9144235918871857,-0.0056197256877155155
2.993987975951904,4.558184567219856,2.299500737367076,4.651409871166754,0.9156060923146825,-0.005688233336243798
3.006012024048096,4.578113948740182,2.309742404689518,4.672379120124655,0.9167781474670633,-0.005756720437730678
3.0180360721442887,4.5980762567334414,2.3200035717354157,4.693381347044063,0.9179398909813727,-0.005825181139798019
3.030060120240481,4.618071421574121,2.3302840917281675,4.714416460505706,0.9190914544839472,-0.005893609750195594
3.0420841683366735,4.638099374142943,2.3405838224698963,4.73548437091333,0.920232967616883,-0.00596200073376707
3.0541082164328657,4.658160045820872,2.3509026261694053,4.756584990429812,0.9213645580648304,-0.006030348709359146
3.0661322645290583,4.678253368483209,2.361240369276663,4.777718232915714,0.9224863515817958,-0.006098648446830168
3.0781563126252505,4.698379274493778,2.3715969223236,4.798884013870188,0.9235984720180781,-0.006166894863909533
3.0901803607214426,4.7185376966992,2.381972159771008,4.820082250374144,0.9247010413470704,-0.006235083023334198
3.1022044088176353,4.738728568423256,2.3923659598613285,4.841312861035618,0.925794179692268,-0.006303208129736504
3.1142284569138274,4.758951823461324,2.402778204477111,4.862575765937221,0.9268780053540766,-0.006371265526759373
3.12625250501002,4.779207396074919,2.4132087790049805,4.883870886585657,0.927952634836565,-0.006439250694135978
3.1382765531062122,4.799495220986291,2.423657572204863,4.905198145863157,0.9290181828742021,-0.006507159244712568
3.150300601202405,4.819815233373131,2.4341244760843206,4.926557467980822,0.9300747624583963,-0.006574986921656034
3.162324649298597,4.840167368863326,2.4446093857777846,4.94794877843377,0.9311224848638275,-0.006642729595625951
3.1743486973947896,4.860551563529818,2.45511219943051,4.969372003958014,0.9321614596748447,-0.006710383261875563
3.186372745490982,4.880967753885523,2.465632818087081,4.990827072489032,0.9331917948113642,-0.00677794403764409
3.1983967935871744,4.901415876878334,2.476171145584284,5.012313913121937,0.9342135965548195,-0.006845408159300348
3.2104208416833666,4.921895869886187,2.4867270884481845,5.033832456073195,0.9352269695736979,-0.006912771979763477
3.2224448897795592,4.942407670712219,2.4973005557952597,5.055382632643834,0.9362320169490559,-0.006980031965760247
3.2344689378757514,4.962951217579973,2.5078914592374026,5.076964375184079,0.937228840199559,-0.007047184695331055
3.246492985971944,4.983526449128694,2.518499712790677,5.098577617059361,0.9382175393064429,-0.007114226855193806
3.258517034068136,5.00413330440868,2.5291252327876514,5.120222292617644,0.9391982127381056,-0.007181155238264125
3.270541082164329,5.02477172287671,2.53976793779319,5.141898337158013,0.9401709574744643,-0.007247966741154244
3.282565130260521,5.045441644391527,2.5504277485235445,5.163605686900477,0.9411358690310294,-0.00731465836177847
3.2945891783567136,5.066143009209408,2.5611045877686753,5.18534427895696,0.9420930414826856,-0.007381227196908924
3.306613226452906,5.08687575797976,2.5717983803175013,5.207114051303352,0.9430425674871472,-0.007447670439923115
3.318637274549098,5.107639831740831,2.5825090528861945,5.228914942752688,0.9439845383081646,-0.007513985378359678
3.3306613226452906,5.128435171915436,2.593236534049417,5.250746892929406,0.9449190438383681,-0.007580169391815161
3.3426853707414828,5.149261720306768,2.6039807541738607,5.2726098422444245,0.9458461726218914,-0.007646219949606348
3.3547094188376754,5.170119419094269,2.61474164535478,5.294503731871351,0.9467660118765551,-0.007712134608659937
3.3667334669338675,5.191008210829553,2.6255191413548147,5.316428503723495,0.9476786475158292,-0.007777911011373817
3.37875751503006,5.211928038432382,2.636313177545252,5.338384100431795,0.9485841641705264,-0.007843546883492536
3.3907815631262523,5.232878845186721,2.6471236908495714,5.360370465323569,0.9494826452100185,-0.00790904003209647
3.402805611222445,5.253860574736822,2.6579506196891898,5.382387542402076,0.9503741727632757,-0.007974388343583882
3.414829659318637,5.27487317108338,2.6687939039313133,5.40443527632684,0.9512588277395366,-0.008039589781709822
3.4268537074148298,5.295916578579741,2.679653484838826,5.42651361239473,0.952136689848686,-0.008104642385646343
3.438877755511022,5.316990741928156,2.690529305022097,5.44862249652173,0.9530078376212998,-0.008169544268113782
3.4509018036072145,5.3380956061761005,2.701421308392676,5.470761875225401,0.9538723484283409,-0.00823429361356176
3.4629258517034067,5.359231116712631,2.712329440118761,5.492931695608003,0.9547302985006212,-0.008298888676286253
3.4749498997995993,5.380397219264803,2.7232536465823824,5.515131905340226,0.9555817629479293,-0.0083633277787456
3.4869739478957915,5.401593859894132,2.7341938753382373,5.537362452645538,0.9564268157777391,-0.008427609309805462
3.498997995991984,5.422820984993109,2.7451500750740983,5.5596232862851,0.9572655299138049,-0.00849173172304063
